OID_;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;IstRad;IstPKW;IstFuss;IstKrad;IstSonstige;ULICHTVERH;IstGkfz;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;UIDENTSTLAE;IstStrassenzustand
181781;08;4;17;075;2021;05;15;6;3;0;1;1;0;0;0;0;0;0;508672,845088663510978;5336378,225785644724965;9,116672750000021;48,180583478000074;08210528417100860930;0
181782;08;1;21;000;2021;06;21;5;3;0;7;1;0;0;0;0;2;0;515691,740548003464937;5443013,051986960694194;9,215139091000026;49,139745110000035;08210603121200882760;0
181783;08;2;36;071;2021;05;13;1;2;0;7;1;0;0;0;0;0;0;468400,775861692614853;5422482,544983349740505;8,568370257000026;48,954454981000026;08210516231202803570;0
181785;08;2;12;000;2021;05;14;3;3;5;3;1;0;0;0;0;0;0;452938,574504259042442;5428502,354450272396207;8,356479103000026;49,007620062000058;08210525212010833550;0
181786;08;3;36;078;2021;06;18;4;3;0;1;1;0;0;0;0;0;0;393306,791789124719799;5290019,709682278335094;7,576430900000048;47,754715167000029;08210602336091871790;0
181787;08;1;15;004;2021;05;14;4;3;5;3;1;1;0;0;0;0;0;487364,209238318726420;5374260,412461744621396;8,828878026000041;48,521327717000077;08210512115200808410;0
181788;08;3;35;043;2021;05;19;6;3;2;6;1;1;0;0;0;0;0;513136,428398015908897;5278255,332802109420300;9,174947554000028;47,657559351000032;08210514335100822510;1
181789;08;4;15;061;2021;05;15;1;3;1;7;1;1;0;0;0;0;0;515887,633233763277531;5371227,273914016783237;9,215044738000074;48,493966731000057;08210516415400827380;0
181792;08;1;16;049;2021;05;18;6;3;0;1;1;0;0;0;0;0;0;524722,665086383931339;5385812,638508437201381;9,335494835000077;48,624893393000036;08210528116500854670;0
181794;08;3;35;043;2021;05;12;2;2;5;3;1;1;0;0;0;0;0;511056,822051558643579;5281005,158522283658385;9,147321610000063;47,682340283000030;08210524335000830430;0
181795;08;2;22;000;2021;05;13;2;3;5;3;1;1;0;0;0;0;0;462662,746476599946618;5479609,797493411228061;8,484681047000038;49,467990473000043;08210510222500792540;0
181797;08;1;16;019;2021;05;11;6;3;0;7;1;1;0;0;0;0;0;519660,082079811021686;5398828,368124226108193;9,267413928000053;48,742162718000031;08210521116010845620;0
181798;08;4;36;081;2021;06;08;6;3;2;6;1;0;0;0;0;0;1;561875,558640309609473;5282998,968803947791457;9,824672916000054;47,697411115000079;08210604436300901970;0
181802;08;1;19;085;2021;05;16;2;3;3;2;1;0;0;0;0;0;0;528142,770946221426129;5412680,583800882101059;9,383741635000035;48,866447901000072;08210531119500860990;0
181803;08;3;17;146;2021;05;19;1;3;0;1;1;0;0;0;0;0;0;430777,414601036347449;5355041,170446606352925;8,065781316000027;48,344755299000042;08210523317600845590;0
181804;08;1;21;000;2021;05;18;2;3;4;2;1;1;0;0;0;0;0;516400,509355232119560;5443155,918408438563347;9,224862289000043;49,141011725000055;08210510121200832910;0
181805;08;1;25;005;2021;05;16;7;3;6;4;0;1;1;0;0;0;0;514323,661634376272559;5454006,521097036078572;9,196774172000062;49,238667726000074;08210522121200851700;0
181806;08;3;11;000;2021;05;12;4;3;4;2;1;1;0;0;0;0;0;414177,184624152258039;5315688,741910144686699;7,849733125000057;47,988738931000057;08210519311010822540;0
181807;08;3;11;000;2021;05;18;7;3;0;7;1;0;0;0;0;0;0;414002,449301629327238;5315101,782315805554390;7,847509232000050;47,983435529000076;08210529311010849260;0
181808;08;1;18;049;2021;06;17;6;3;0;7;1;0;0;0;0;0;0;517368,260025431402028;5419446,991728812456131;9,237114893000069;48,927711822000049;08210604118500867350;1
181810;08;3;17;057;2021;05;17;2;2;6;4;0;1;1;0;0;0;0;414104,570464177057147;5378581,976260682567954;7,835980381000070;48,554448889000071;08210517317010812890;1
181812;08;1;35;019;2021;05;17;3;3;0;7;0;1;1;0;0;0;0;585330,881561068817973;5394416,927424792200327;10,159629607000056;48,696951287000047;08210525135200839650;0
181814;08;2;36;046;2021;05;18;5;2;5;3;1;1;0;0;0;0;0;484577,649652637541294;5417471,224611209705472;8,789525538000021;48,909990001000040;08210513231102821680;0
181815;08;3;35;075;2021;05;12;3;1;9;1;1;0;0;0;0;0;0;485569,451789775863290;5288183,621421091258526;8,807489190000069;47,746862602000078;08210504335000782280;0
181817;08;4;36;082;2021;05;12;7;3;0;7;1;0;0;0;0;0;0;547301,074607869610190;5294946,590994337573647;9,631738944000062;47,806135803000075;08210508436200798080;0
181819;08;3;17;065;2021;05;07;6;2;0;7;1;0;0;0;0;0;0;416094,320593730546534;5354482,055596163496375;7,867768365000074;48,337946296000041;08210528317010846140;0
