OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
23155;08;3;35;043;2019;01;08;5;2;4;6;0;1;0;0;0;0;0;513502,734076928350000;5279417,130890706600000;9,179861797000058;47,668005289000064;0
23160;08;3;16;043;2019;02;17;6;2;3;2;1;1;0;0;0;0;1;411550,864247835240000;5331174,803477440000000;7,811338125000020;48,127680730000066;1
23162;08;1;17;026;2019;01;10;7;3;5;3;0;1;1;0;0;0;0;547450,887771431360000;5394886,023761954200000;9,644949604000033;48,705202348000057;1
23163;08;1;16;015;2019;01;18;7;2;6;4;2;0;1;1;0;0;0;523813,731333073230000;5393341,317012097700000;9,323593722000055;48,692656715000055;1
23177;08;2;12;000;2019;02;22;6;3;6;2;2;0;1;1;0;0;0;456866,140290731560000;5428279,738026168200000;8,410205420000068;49,005904615000077;1
23193;08;3;15;098;2019;02;17;5;3;6;4;2;0;1;1;0;0;0;406605,847822673620000;5311938,117651520300000;7,749095133000026;47,953940884000076;1
23195;08;2;37;027;2019;02;15;6;3;5;3;0;1;1;0;0;0;0;479396,174349562260000;5369509,305659446900000;8,721205350000048;48,478374389000066;0
23204;08;2;15;009;2019;02;15;5;2;6;2;0;0;1;1;0;0;0;470927,177160263060000;5442371,834449350800000;8,601451559000054;49,133489672000053;0
23209;08;1;36;040;2019;02;07;5;3;6;4;0;0;1;1;0;0;0;564408,817881396970000;5411068,759017054000000;9,877951224000071;48,849243979000050;0
23235;08;1;18;071;2019;02;12;6;2;5;3;0;1;1;0;0;0;0;510105,826000000350000;5418746,394000001300000;9,137949768000055;48,921570660000043;0
23238;08;1;18;048;2019;02;07;5;2;6;4;0;0;1;1;0;0;0;512670,726478758270000;5417234,455897998100000;9,172914893000041;48,907922515000052;0
23254;08;1;27;012;2019;02;13;7;3;5;3;0;1;1;0;0;0;0;566504,185784143400000;5432360,218791795900000;9,909984973000064;49,040530521000051;0
23259;08;1;16;049;2019;02;12;6;3;5;3;0;1;1;0;0;0;0;525781,544773803090000;5384083,898463875100000;9,349756465000041;48,609298810000041;0
23272;08;3;35;002;2019;02;12;4;3;6;4;0;0;1;1;0;0;0;505032,984132113870000;5284658,790352243900000;9,067101973000035;47,715289381000048;0
23279;08;1;11;000;2019;02;09;2;3;5;3;0;1;1;0;0;0;0;515526,434871586970000;5405780,892117409000000;9,211451527000065;48,804823757000065;1
23281;08;3;17;089;2019;02;07;4;3;5;3;0;1;1;0;0;0;0;429116,007539266720000;5378855,928450705500000;8,039329606000024;48,558789924000052;0
23286;08;3;11;000;2019;02;15;4;1;5;3;0;1;0;0;0;0;1;415242,080333651970000;5320457,016788665200000;7,863060287000053;48,031773488000056;0
23303;08;2;11;000;2019;02;18;4;3;0;2;2;1;1;0;0;0;0;438815,202798635700000;5398024,719522249000000;8,167932612000072;48,732239193000055;0
23317;08;1;26;011;2019;02;13;4;3;6;4;0;0;1;1;0;0;0;529570,190044090150000;5445464,224172968400000;9,405593471000032;49,161282477000043;0
23319;08;1;11;000;2019;02;13;6;2;6;4;0;0;1;1;0;0;0;515870,646065044220000;5405550,646617168600000;9,216130338000028;48,802743806000080;0
23322;08;3;35;026;2019;02;15;6;3;6;6;0;0;1;1;0;0;0;481708,495924422520000;5282602,115911629100000;8,756216923000068;47,696544808000056;0
23323;08;1;19;091;2019;02;17;4;3;5;3;1;1;1;0;0;0;0;529877,906999999660000;5403969,712999999500000;9,406765800000073;48,788006702000075;0
23339;08;1;11;000;2019;02;08;4;2;6;4;0;0;1;1;0;0;0;515812,611697054470000;5398937,486230481400000;9,215085747000046;48,743253897000045;0
23358;08;2;15;029;2019;02;17;6;3;6;4;2;0;1;1;0;0;0;466860,220632690940000;5448143,624581227100000;8,545225787000049;49,185201505000066;0
23361;08;1;16;071;2019;02;13;2;3;5;3;0;1;1;0;0;0;0;527357,656827813010000;5391264,787019697900000;9,371612036000045;48,673831089000032;0
23383;08;2;25;002;2019;02;07;3;2;6;6;2;0;1;1;0;0;0;498499,553556957280000;5467362,880137452900000;8,979337087000033;49,358975894000025;0
23389;08;4;26;074;2019;02;12;6;2;6;4;0;0;1;1;0;0;0;555265,743069832210000;5326144,922241933600000;9,742111290000025;48,086177584000040;1
23391;08;2;22;000;2019;02;14;2;2;6;4;0;0;1;1;0;0;0;469344,727972352880000;5476600,421708680700000;8,577134002000037;49,441296256000044;0
23414;08;1;16;042;2019;02;15;3;3;6;6;0;0;1;1;0;0;0;517315,037043661810000;5382018,560463402400000;9,234813616000054;48,591010223000069;0
23419;08;1;11;000;2019;02;18;3;2;6;2;2;0;1;1;0;0;0;508387,760571742430000;5397617,064159566500000;9,114065124000035;48,731519610000078;0
23424;08;4;25;039;2019;02;15;2;3;5;3;0;1;1;0;0;0;0;566385,710613383910000;5353197,678782858000000;9,895647040000029;48,328476610000052;1
23428;08;4;16;036;2019;02;08;2;3;3;6;0;1;1;0;0;0;0;494929,144987282340000;5369049,795291259900000;8,931390383000064;48,474557631000039;0
23442;08;3;16;051;2019;02;08;2;3;5;3;0;1;1;0;0;0;0;399533,987617432140000;5335595,883009739200000;7,648844388000043;48,165662477000069;1
23445;08;3;15;015;2019;02;08;2;2;5;2;0;1;1;0;0;0;0;395283,353651718240000;5321044,202314985900000;7,595266491000075;48,034093976000065;0
23449;08;2;12;000;2019;02;16;2;3;4;6;0;1;0;0;0;0;0;458107,762104037220000;5427629,060958731900000;8,427249067000048;49,000137198000061;0
23452;08;2;35;046;2019;02;07;2;3;6;6;1;0;1;1;0;0;0;479526,239333015870000;5379539,869641885200000;8,722472708000055;48,568616187000032;2
23465;08;2;12;000;2019;02;06;2;3;5;3;2;1;1;0;0;0;0;452440,216185980480000;5427609,176408512500000;8,349769587000026;48,999547692000078;0
23469;08;2;21;000;2019;02;12;2;3;4;6;0;1;0;0;0;0;0;477804,261484068820000;5472896,832530222800000;8,694031921000033;49,408350924000047;0
23470;08;1;36;088;2019;02;16;2;3;6;4;0;0;1;1;0;0;0;582283,441951660440000;5408265,166801404200000;10,120992426000043;48,821915506000039;0
23474;08;2;22;000;2019;02;08;2;3;5;3;0;1;1;0;0;0;0;462718,142020689320000;5482498,823789497800000;8,485173212000063;49,493979224000043;1
23493;08;1;18;048;2019;02;08;2;3;3;2;0;1;1;0;0;0;0;514786,223000001160000;5414941,318000001800000;9,201701467000021;48,887247187000071;1
23495;08;1;18;051;2019;02;14;2;2;5;3;0;1;1;0;0;0;0;507531,881385345940000;5415806,651140874300000;9,102759916000025;48,895162154000047;0
23501;08;2;31;000;2019;02;17;7;3;1;5;1;1;1;0;0;0;0;475251,611260849050000;5415596,769392952300000;8,662365152000064;48,892825626000047;0
23516;08;1;19;075;2019;02;20;7;3;0;7;0;1;0;0;0;0;0;534514,805817016400000;5429266,301361082100000;9,472029796000072;49,015321255000060;1
23522;08;4;37;044;2019;02;16;1;2;6;6;0;0;0;1;0;0;1;535784,063562591560000;5323770,556596662800000;9,480323540000029;48,066207655000028;1
23530;08;1;28;126;2019;02;07;7;2;6;4;1;0;1;1;0;0;0;565542,606249844660000;5483172,989673590300000;9,905152289000057;49,497647722000067;1
23544;08;3;17;096;2019;02;18;1;3;6;6;2;1;0;1;0;0;0;421774,514639366420000;5368828,771163351800000;7,941729499000076;48,467724162000081;1
23555;08;1;21;000;2019;02;18;7;2;6;4;2;0;1;1;0;0;0;516512,078924741600000;5442378,097101695800000;9,226360108000051;49,134011976000068;1
23564;08;4;26;100;2019;02;12;6;3;3;2;0;1;1;0;0;0;0;577170,860999999570000;5318390,047000000300000;10,034812976000069;48,014141694000045;0
23567;08;1;11;000;2019;02;13;1;3;5;2;0;1;1;0;0;0;0;518409,488000001760000;5400423,815999999600000;9,250475007000034;48,756553463000046;0
23571;08;4;37;100;2019;02;19;7;3;6;2;2;0;1;1;0;0;0;537152,301275697540000;5317559,735467691000000;9,498149498000032;48,010251987000061;1
23572;08;4;35;035;2019;02;19;7;1;6;3;2;0;0;1;0;0;1;541138,120440559460000;5281220,071596698800000;9,548134474000051;47,683059351000054;1
23576;08;4;26;031;2019;02;13;7;2;0;3;0;1;1;0;0;0;0;582888,772755783980000;5327895,975594984400000;10,113314292000041;48,098935156000039;0
23596;08;2;15;007;2019;02;18;7;2;5;3;2;1;1;0;0;0;0;477931,234000002030000;5431682,255000000800000;8,698049520000041;49,037624592000043;0
23601;08;1;19;067;2019;02;12;7;3;5;3;0;1;1;0;0;0;0;539940,897656812330000;5406048,895438935600000;9,543962596000029;48,806145168000057;0
23613;08;1;17;038;2019;02;16;5;3;5;3;0;1;1;0;0;0;0;547381,807239878920000;5397753,744588961800000;9,644340120000038;48,731004152000025;0
23614;08;1;17;026;2019;02;17;7;2;6;7;0;0;0;1;1;0;0;554607,530040887180000;5400869,368777120500000;9,743006940000043;48,758438683000065;0
23625;08;3;17;034;2019;02;10;5;3;5;2;0;1;1;0;0;0;0;427172,791000001130000;5361535,011000001800000;8,016016074000049;48,402763828000047;0
23632;08;4;36;082;2019;02;18;6;3;5;3;2;1;1;0;0;0;0;546855,853196525010000;5293829,575044827500000;9,625672384000040;47,796118620000072;0
23635;08;4;37;100;2019;02;06;6;2;6;4;2;0;1;1;0;0;0;542734,574168476280000;5316870,260855386000000;9,572926006000046;48,003700034000076;1
23647;08;2;31;000;2019;02;20;7;3;6;4;2;0;1;1;0;0;0;476106,804466577250000;5416228,792591000000000;8,673995128000058;48,898544644000026;0
23659;08;4;17;002;2019;02;06;6;2;6;2;2;0;1;1;0;0;0;490408,953176982700000;5343954,309194473500000;8,870803673000069;48,248730988000034;0
23663;08;4;35;035;2019;02;07;3;3;5;3;0;1;0;0;0;0;0;542208,660115325820000;5283186,703439319500000;9,562588185000038;47,700684582000065;0
23665;08;1;21;000;2019;02;03;1;2;6;4;2;0;1;1;0;0;0;518374,100797015240000;5439436,377732468800000;9,251751897000077;49,107497344000080;0
23670;08;2;31;000;2019;02;10;7;3;6;4;0;0;1;1;0;0;0;477646,953312938100000;5415231,291584640700000;8,695063570000059;48,889628958000060;0
23671;08;2;26;096;2019;02;12;5;3;0;1;0;1;0;0;0;0;0;475415,114000000990000;5488922,190999999600000;8,660101900000029;49,552402487000052;0
23674;08;3;15;133;2019;02;16;6;3;2;6;0;1;1;0;0;0;0;402912,261301258580000;5326416,462965561100000;7,696357277000061;48,083621777000076;0
23677;08;3;36;084;2019;02;15;1;3;4;6;0;1;1;0;0;0;0;404128,124736835250000;5283565,643676217600000;7,722197786000038;47,698358336000069;0
23692;08;2;36;070;2019;02;17;7;3;0;6;1;1;1;0;0;0;0;470992,330927008760000;5415849,029555350500000;8,604240500000060;48,894910085000049;0
23696;08;2;31;000;2019;02;13;6;2;4;2;0;0;1;1;0;0;1;478882,785000001080000;5415691,949000002800000;8,711898536000035;48,893816228000048;0
23705;08;2;16;007;2019;02;18;6;3;5;3;2;1;1;0;0;0;0;435776,506311524660000;5395231,369079778000000;8,127048430000059;48,706807191000053;0
23714;08;2;16;017;2019;02;16;6;2;5;3;0;1;1;0;0;0;0;451985,909176968040000;5398443,076370453500000;8,346981797000069;48,737156602000027;0
23719;08;1;27;076;2019;02;07;4;3;6;4;0;0;1;1;0;0;0;556433,719244613310000;5439306,601108554800000;9,773172877000036;49,104015264000054;0
23723;08;2;15;009;2019;02;16;3;3;3;2;0;1;0;0;0;0;0;467019,354294091460000;5437209,084975907600000;8,548304114000075;49,086852554000075;0
23727;08;3;35;063;2019;02;16;2;2;6;2;0;0;1;1;0;0;0;497887,319425337950000;5287970,779593046800000;8,971816726000043;47,745105533000071;0
23733;08;1;18;046;2019;02;18;6;3;4;2;2;1;1;0;0;0;0;514857,879429434430000;5412682,958835529200000;9,202596880000044;48,866929833000029;0
23737;08;1;17;018;2019;02;19;6;3;4;3;2;1;1;0;0;0;0;539486,745244903490000;5396200,215387776500000;9,536832671000070;48,717579463000050;0
23740;08;2;12;000;2019;02;21;7;2;6;4;2;0;1;1;0;0;0;459601,953153124080000;5426052,281640766200000;8,447833420000052;48,986053335000065;0
23751;08;3;17;065;2019;02;07;2;3;6;4;0;1;0;1;0;0;0;416349,441241068770000;5354436,127028118800000;7,871219414000052;48,337567004000050;0
23757;08;1;11;000;2019;02;16;6;3;6;4;0;0;1;1;0;0;0;507373,153947663490000;5407414,066825710200000;9,100443184000028;48,819665833000045;0
23763;08;4;36;081;2019;02;19;5;3;0;1;2;1;0;0;0;0;0;557151,873280721720000;5279230,659660574000000;9,761228592000066;47,663943202000041;2
23766;08;4;35;059;2019;02;18;5;3;5;3;2;1;1;0;0;0;0;513859,658121261750000;5291297,974144220400000;9,184994203000031;47,774896565000063;0
23771;08;3;35;063;2019;02;18;1;3;5;3;1;1;1;0;0;0;0;496920,278265734200000;5287961,892360031600000;8,958916410000029;47,745021677000068;0
23777;08;4;35;016;2019;02;16;1;3;0;1;0;1;0;0;0;0;0;534855,302303089760000;5282796,841818781600000;9,464549718000058;47,697615507000080;0
23790;08;1;36;088;2019;02;07;4;3;0;1;0;1;0;0;0;0;0;581530,137142959050000;5410590,376562321600000;10,111194214000022;48,842928205000078;0
23797;08;3;17;096;2019;02;13;5;2;5;3;0;1;1;0;0;0;0;420219,122772767210000;5368020,297115083800000;7,920845479000036;48,460256665000031;0
23803;08;2;36;076;2019;02;08;5;3;5;3;0;1;1;0;0;0;0;473216,725796144460000;5423413,704534046400000;8,634090951000076;48,963058607000050;0
23804;08;4;35;016;2019;02;16;2;3;5;3;0;1;1;0;0;0;0;534810,862469697370000;5278416,931331440800000;9,463608214000033;47,658210100000076;0
23808;08;2;25;064;2019;02;16;5;3;5;3;0;1;1;0;0;0;0;505122,948022477330000;5472030,489651324200000;9,070609124000043;49,400941431000035;0
23810;08;2;22;000;2019;02;18;5;3;6;4;2;0;1;1;0;0;0;463585,926527948120000;5483458,452587442500000;8,497067547000029;49,502663302000030;0
23817;08;2;12;000;2019;02;05;5;3;5;3;2;1;1;0;0;0;0;458065,785000000150000;5427710,014000002300000;8,426666828000066;49,000862534000078;0
23822;08;2;11;000;2019;02;13;5;3;0;4;0;0;0;1;0;0;1;441908,449024817910000;5403494,885920513400000;8,209222175000036;48,781740166000077;0
23838;08;1;35;031;2019;02;13;3;2;5;3;0;1;1;0;0;0;0;594379,385812690480000;5381140,299006432300000;10,279542592000041;48,576238990000036;0
23848;08;1;25;006;2019;02;07;5;2;6;4;1;0;1;1;0;0;0;505437,015937805180000;5450871,166918076600000;9,074649797000063;49,210607846000073;0
23864;08;2;15;084;2019;02;00;7;3;0;7;2;0;1;1;0;0;0;473697,940453426910000;5444289,221980877200000;8,639308936000020;49,150861848000034;0
23868;08;1;18;079;2019;02;07;5;2;5;3;1;1;1;0;0;0;0;507711,822414628230000;5422950,936326017600000;9,105350017000035;48,959427896000079;0
23870;08;1;15;013;2019;02;14;5;1;5;3;0;1;0;0;0;1;0;494836,921802494670000;5388711,377332992900000;8,929898579000053;48,651438281000026;0
23872;08;4;25;141;2019;02;14;5;2;2;6;0;1;1;0;0;0;0;564776,374896831810000;5363683,768572928400000;9,875553237000077;48,422971723000046;0
23877;08;1;11;000;2019;02;06;3;3;0;3;1;1;1;0;0;0;0;515522,414146470840000;5405785,416561208700000;9,211396941000032;48,804864559000066;0
23884;08;1;27;014;2019;02;16;4;3;5;2;0;1;1;0;0;0;0;577997,139468650330000;5442928,250900585200000;10,069257153000024;49,134231471000078;0
23893;08;3;25;049;2019;02;11;1;3;6;6;0;0;1;1;0;0;0;475982,731846284120000;5330126,985961964400000;8,677259278000065;48,123947460000068;0
23901;08;4;16;036;2019;02;04;4;2;6;4;2;0;1;1;0;0;0;495446,861640324820000;5368915,743494816100000;8,938396642000043;48,473355605000052;1
23905;08;4;15;061;2019;02;07;4;3;5;3;1;1;1;0;0;0;0;515132,002085609360000;5370234,793604636600000;9,204781119000074;48,485056674000077;0
23913;08;3;17;150;2019;02;15;7;3;0;7;0;1;0;0;0;0;0;410116,332503051500000;5357672,710221709700000;7,786437598000020;48,365822800000046;0
23921;08;3;15;109;2019;02;08;4;3;0;1;0;1;0;0;0;0;0;422218,861838639710000;5315023,422721568500000;7,957615294000050;47,983782561000055;0
23943;08;4;36;064;2019;02;21;1;3;5;3;2;1;1;0;0;0;0;545528,812000000850000;5292557,441999999800000;9,607819800000073;47,784768441000040;0
23949;08;1;15;003;2019;02;10;2;3;6;2;0;0;1;1;0;0;0;501669,096152354960000;5393248,354712333500000;9,022680384000068;48,692272623000065;0
23958;08;2;26;056;2019;02;06;5;3;1;6;1;1;1;0;0;0;0;487272,606500629340000;5471528,797862950700000;8,824595935000048;49,396317230000079;0
23959;08;1;25;065;2019;02;18;4;3;5;2;1;1;1;0;0;0;0;522148,978996633550000;5452027,403757082300000;9,304165419000071;49,220632184000067;0
23964;08;3;36;100;2019;02;16;1;3;2;6;0;1;0;0;0;0;1;398472,198420672680000;5280806,085605347500000;7,647477349000042;47,672671546000061;0
23975;08;1;18;079;2019;02;07;4;2;6;4;0;0;1;1;0;0;0;509274,142721013170000;5422787,053393390000000;9,126688850000051;48,957932195000069;0
23979;08;1;11;000;2019;02;17;4;3;0;5;1;1;0;0;0;0;1;511497,623164940630000;5410499,363330580300000;9,156716469000060;48,847358031000056;0
23993;08;3;36;105;2019;02;14;7;3;0;7;0;1;1;0;0;0;0;397362,518000000160000;5268535,668999999800000;7,635573884000053;47,562121140000045;0
24019;08;2;12;000;2019;02;14;3;2;5;2;0;1;1;0;0;0;0;455778,525000001300000;5431313,640000000600000;8,395003992000056;49,033117846000039;0
24025;08;2;26;060;2019;02;15;3;3;5;3;0;1;1;0;0;0;0;476818,953436882240000;5463857,050559628800000;8,680976236000049;49,327002242000049;0
24032;08;1;19;020;2019;02;13;3;3;5;3;0;1;1;0;0;0;0;519787,640404300760000;5406582,432507133100000;9,269522107000057;48,811913208000078;0
24033;08;2;21;000;2019;02;08;3;3;5;3;0;1;0;0;0;0;0;475375,446999999690000;5470884,698000002700000;8,660676042000034;49,390158669000073;0
24035;08;3;26;068;2019;02;09;2;3;2;6;0;0;1;1;0;0;0;448280,805559406990000;5321455,894930241600000;8,306075476000046;48,044290784000054;2
24047;08;3;11;000;2019;02;22;5;2;5;3;2;1;0;0;0;0;1;414942,754345955330000;5315716,691917307700000;7,859986260000028;47,989092634000031;0
24052;08;2;12;000;2019;02;14;3;3;3;2;0;1;0;0;0;0;1;452474,287282473410000;5428283,801024349400000;8,350156419000030;49,005618587000072;0
24055;08;1;11;000;2019;02;09;2;3;0;7;0;1;0;0;0;0;0;516755,256223719570000;5405875,577710285800000;9,228190339000037;48,805643622000048;0
24061;08;1;17;024;2019;02;14;3;3;5;3;0;1;1;0;0;0;0;559864,825093678200000;5386615,586766954500000;9,812466322000034;48,629739869000048;0
24063;08;1;27;076;2019;02;11;7;3;6;6;0;0;1;1;0;0;0;554585,189247491770000;5438814,281538723000000;9,747782764000021;49,099753836000048;0
24065;08;1;26;066;2019;02;09;3;3;6;7;0;0;1;1;0;0;0;536437,225876298730000;5450056,199604529900000;9,500196479000067;49,202218016000074;0
24077;08;1;16;049;2019;02;16;3;3;6;2;0;0;1;1;0;0;0;524408,321160028690000;5387756,984393335900000;9,331343674000038;48,642397154000037;0
24081;08;1;15;003;2019;02;08;3;3;5;2;0;1;1;0;0;0;0;500800,488555493760000;5392716,166645271700000;9,010876346000032;48,687486724000053;0
24082;08;4;35;016;2019;02;15;7;3;4;2;0;1;1;0;0;0;0;536446,020667233500000;5277803,289121870000000;9,485333164000053;47,652598853000029;0
24083;08;1;11;000;2019;02;06;3;2;6;4;2;0;0;1;0;0;1;513558,494115804320000;5405880,352681011000000;9,184653962000027;48,805764539000052;0
24084;08;1;11;000;2019;02;11;3;3;6;4;0;0;1;1;0;0;0;514156,949372008440000;5406037,801035478700000;9,192809743000055;48,807167580000055;0
24088;08;1;36;065;2019;02;18;5;3;0;7;1;1;0;0;0;0;0;561192,673584414650000;5403844,188370788500000;9,833039667000037;48,784584800000061;0
24096;08;3;17;089;2019;02;17;2;3;5;3;0;1;1;0;0;0;0;433035,692140849310000;5374979,716121938100000;8,093067986000051;48,524353543000075;0
24098;08;1;27;063;2019;02;11;7;3;0;1;0;1;0;0;0;0;0;566075,824306000960000;5432848,260954173300000;9,904204002000029;49,044966247000048;0
24111;08;1;15;016;2019;02;14;4;3;6;4;0;0;1;1;0;0;0;486914,033112324770000;5377970,441752284800000;8,822664946000032;48,554695023000079;0
24114;08;1;25;094;2019;03;10;2;2;6;7;0;0;1;1;0;0;0;514085,342435509900000;5436964,871595455300000;9,192903903000058;49,085378310000067;1
24117;08;1;11;000;2019;02;07;4;3;0;7;0;1;0;0;0;0;0;507865,055322287600000;5396860,086622919900000;9,106942429000071;48,724716636000039;0
24122;08;1;18;011;2019;03;06;2;3;8;7;2;1;0;0;0;0;0;499215,917276365680000;5411189,577102687200000;8,989311347000069;48,853673104000052;0
24123;08;4;36;055;2019;02;16;3;3;6;4;0;0;1;1;0;0;0;574772,846363794990000;5301397,671386009100000;9,999710787000026;47,861564952000037;0
24130;08;4;25;071;2019;02;09;3;3;6;3;0;0;1;1;0;0;0;551379,135237515900000;5371145,457682626300000;9,695400590000077;48,491330936000054;0
24132;08;4;17;031;2019;02;18;3;3;4;2;2;1;1;0;0;0;0;497254,077165856960000;5355802,695770191000000;8,962933870000029;48,355394119000039;0
24139;08;3;17;096;2019;02;07;3;3;0;7;0;1;1;0;0;0;0;422612,220750290900000;5368650,587302766700000;7,953093363000050;48,466225046000034;0
24142;08;3;25;072;2019;03;14;1;2;0;7;0;1;0;0;0;0;0;472055,209598565470000;5330226,225738618500000;8,624476363000042;48,124679978000074;0
24148;08;3;17;141;2019;03;22;1;2;6;6;2;0;1;1;0;0;0;417845,263249344190000;5377814,244720501800000;7,886814017000063;48,548044726000057;0
24153;08;2;26;098;2019;03;11;1;3;3;6;0;1;1;0;0;0;0;481508,534598888830000;5462456,855005735500000;8,745579644000031;49,314567568000029;0
24156;08;2;15;101;2019;02;16;3;2;6;4;0;0;1;1;0;0;0;467354,385728268880000;5423763,069393308800000;8,553974832000051;48,965919452000037;0
24161;08;2;12;000;2019;02;17;3;3;5;2;0;1;1;0;0;0;0;453054,143140023570000;5428760,114994410400000;8,358029484000042;49,009947430000068;0
24186;08;3;27;050;2019;03;14;7;2;6;7;0;0;0;1;0;0;1;488274,901601504530000;5314218,706094332000000;8,842874790000053;47,981164695000075;0
24190;08;3;17;096;2019;03;20;7;3;3;6;2;1;1;0;0;0;0;422310,625618098300000;5368835,338778194000000;7,948979761000032;48,467849692000073;0
24204;08;2;35;046;2019;03;19;7;3;6;4;2;0;1;1;0;0;0;479390,073760570030000;5374120,895404120900000;8,720895147000022;48,519861414000047;0
24207;08;1;25;065;2019;02;14;3;3;5;3;0;1;1;0;0;0;0;516228,221723822880000;5449058,387835806200000;9,222738162000042;49,194110702000046;0
24212;08;1;16;049;2019;02;17;3;3;0;1;0;1;0;0;0;0;0;523402,911486508320000;5385352,774200234600000;9,317559678000066;48,620807197000033;0
24217;08;4;36;055;2019;02;07;2;3;5;3;0;1;1;0;0;0;0;576449,917560676110000;5297559,645397938800000;10,021451400000046;47,826840661000062;0
24225;08;4;17;079;2019;02;13;2;3;6;4;0;0;1;1;0;0;0;499863,205449033530000;5347952,213207529900000;8,998156011000049;48,284771766000063;0
24236;08;1;15;003;2019;03;03;7;3;0;7;2;1;0;0;0;0;0;500716,677938486450000;5392466,848201388500000;9,009737167000026;48,685243930000070;1
