FID;OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrasse;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
115121;115122;08;3;26;074;2016;07;07;3;2;5;3;0;0;1;0;0;0;0;0;459721,456799999990000;5323776,209300000200000;8,459349903000000;48,065990495000001
115122;115123;08;4;16;041;2016;07;06;2;3;3;6;0;0;1;0;0;0;0;1;504488,810000000000000;5373803,831000000200000;9,060785550000000;48,517331274000000
115124;115125;08;1;27;014;2016;07;17;3;2;6;4;0;0;0;1;1;0;0;0;577438,866599999950000;5443655,600200000200000;10,061744946999999;49,140843762000003
115125;115126;08;1;11;000;2016;07;11;6;3;0;1;0;0;1;0;0;0;0;0;513648,098000000000000;5405901,327999999700000;9,185874973000001;48,805951268999998
115129;115130;08;1;11;000;2016;06;16;5;3;6;7;0;0;0;1;1;0;0;0;515508,198399999990000;5406428,918700000300000;9,211227653000000;48,810653766999998
115131;115132;08;3;11;000;2016;07;11;2;3;5;2;0;0;1;1;0;0;0;0;414529,778799999970000;5316023,114000000100000;7,854391322000000;47,991793962999999
115134;115135;08;3;11;000;2016;07;15;1;2;4;6;0;0;1;0;0;1;0;0;402546,424999999990000;5313388,553000000300000;7,694409507000000;47,966382455000002
115135;115136;08;2;26;076;2016;07;08;6;3;5;3;0;0;1;1;0;0;0;0;475733,587200000010000;5465522,098299999700000;8,665938054000000;49,341937051999999
115146;115147;08;4;35;016;2016;06;17;4;3;5;3;0;0;1;0;0;0;0;0;535918,862899999950000;5279882,567800000300000;9,478484447000000;47,671336445999998
115150;115151;08;4;26;097;2016;06;21;5;3;3;6;1;0;1;1;0;0;0;0;535962,722300000020000;5332948,881000000100000;9,483495445000001;48,148772217999998
115152;115153;08;2;12;000;2016;07;15;1;3;1;5;0;0;1;1;0;0;0;0;455006,433100000020000;5429714,022800000400000;8,384619059000000;49,018673339999999
115153;115154;08;4;21;000;2016;06;10;5;3;6;2;0;0;0;1;1;0;0;0;573358,175599999960000;5361442,860100000200000;9,991140711000000;48,401873340999998
115154;115155;08;3;35;043;2016;07;22;6;3;0;7;2;0;1;0;0;0;0;1;513031,499000000010000;5279349,700000000200000;9,173582777000000;47,667408236000000
115155;115156;08;1;18;003;2016;07;18;3;2;5;3;0;0;1;1;0;0;0;0;510448,741199999990000;5417565,282300000100000;9,142600477000000;48,910940017000001
115156;115157;08;4;25;002;2016;06;11;4;3;5;3;0;0;1;1;0;0;0;0;553179,738999999940000;5352663,706000000200000;9,717426779000000;48,324922303000001
115160;115161;08;2;16;043;2016;07;15;7;2;6;7;0;0;0;1;1;0;0;0;442015,672000000020000;5411352,702800000100000;8,209571063000000;48,852431606000003
115161;115162;08;2;36;046;2016;07;19;1;3;1;7;0;0;1;1;0;0;0;0;485791,597000000010000;5416790,049999999800000;8,806116326000000;48,903891395999999
115163;115164;08;2;26;076;2016;07;17;2;3;4;6;0;0;1;0;0;0;0;0;475822,929999999990000;5465299,485999999600000;8,667181468000001;49,339938216999997
115165;115166;08;2;15;066;2016;07;18;7;3;5;3;0;0;1;1;0;0;0;0;460153,093500000020000;5453849,705299999600000;8,452622143999999;49,236127897999999
115167;115168;08;2;22;000;2016;07;17;6;3;5;3;0;0;1;1;0;0;0;0;461650,975700000010000;5483510,566300000100000;8,470339113000000;49,503012775999998
115168;115169;08;1;16;049;2016;07;16;3;3;0;1;0;0;1;0;0;0;0;0;525094,118999999950000;5387545,660000000100000;9,340640429000001;48,640468919000000
115171;115172;08;2;26;041;2016;07;19;2;3;4;6;0;0;1;1;0;0;0;0;476985,591000000010000;5465900,763700000000000;8,683151527000000;49,345391651000000
115174;115175;08;2;22;000;2016;07;11;1;2;3;6;0;0;1;1;0;0;0;0;462234,047399999980000;5477924,859299999700000;8,478925234000000;49,452808746000002
115175;115176;08;2;21;000;2016;07;06;6;3;5;3;0;0;1;1;0;0;0;0;476950,858000000010000;5472000,893100000000000;8,682319944000000;49,400260359999997
115178;115179;08;3;35;075;2016;07;08;2;3;0;1;0;0;1;0;0;0;0;0;488886,060000000000000;5288750,631799999600000;8,851719753999999;47,752029993000001
115181;115182;08;3;36;105;2016;06;19;4;2;0;1;0;0;1;0;0;0;0;0;402509,033200000010000;5266475,055200000300000;7,704428341000000;47,544378092999999
115183;115184;08;1;21;000;2016;07;11;3;2;6;6;0;0;1;0;1;0;0;0;516812,478999999990000;5443462,753600000400000;9,230523431000000;49,143760667999999
115184;115185;08;2;26;084;2016;07;09;2;3;0;7;0;0;1;0;0;0;0;0;469225,205599999990000;5470306,724800000000000;8,575973252000001;49,384680154999998
115185;115186;08;4;15;061;2016;06;17;5;3;1;6;0;0;1;1;0;0;0;0;516238,937700000010000;5370824,721599999800000;9,219784080000000;48,490336249999999
115187;115188;08;2;16;043;2016;07;13;6;3;8;7;0;0;1;0;0;0;0;0;441196,900399999980000;5413459,632299999700000;8,198108167999999;48,871306281000003
115189;115190;08;3;36;006;2016;07;10;3;2;3;2;0;0;1;0;0;0;0;0;391021,219700000020000;5286447,303100000100000;7,546839950000000;47,722200190999999
115192;115193;08;3;35;063;2016;06;13;5;2;6;2;0;0;0;1;1;0;0;0;497086,328900000020000;5287647,727300000400000;8,961133635000000;47,742195719999998
115193;115194;08;1;35;019;2016;07;19;7;2;6;4;0;0;0;1;1;0;0;0;582859,251900000030000;5392689,987400000000000;10,125701200000000;48,681751712999997
115199;115200;08;2;15;105;2016;07;03;1;2;0;1;2;0;1;0;0;0;0;0;456931,595399999990000;5441699,393600000100000;8,409672134999999;49,126619468999998
115203;115204;08;3;17;057;2016;06;15;5;3;4;6;0;0;1;1;0;0;0;0;413975,180100000000000;5372887,543600000400000;7,835402508000000;48,503212615000002
115206;115207;08;3;17;089;2016;06;10;5;3;0;7;0;0;1;0;0;0;0;0;431552,609500000020000;5376845,268000000200000;8,072678138000001;48,540974519000002
115207;115208;08;1;16;019;2016;07;16;7;3;2;1;0;0;1;0;0;0;0;1;522801,731000000030000;5400243,685999999800000;9,310223991000001;48,754787663000002
115209;115210;08;3;35;063;2016;06;15;4;3;0;7;0;0;1;0;0;0;0;0;498148,002600000010000;5287322,629900000100000;8,975297013000001;47,739274547999997
115211;115212;08;3;25;045;2016;06;19;4;3;6;6;0;0;1;0;1;0;0;0;469041,831999999990000;5348209,018199999800000;8,582671239000000;48,286324993000001
115212;115213;08;2;21;000;2016;07;16;3;2;1;6;0;0;1;1;0;0;0;0;476936,891899999990000;5472947,890499999700000;8,682072462000001;49,408777925999999
115214;115215;08;2;21;000;2016;07;17;2;2;5;3;0;0;1;0;0;0;0;1;478628,753499999990000;5473334,391400000100000;8,705373822000000;49,412316216999997
115218;115219;08;2;15;108;2016;07;17;6;2;6;7;0;0;0;1;1;0;0;0;450549,146000000010000;5425745,413999999900000;8,324143809000001;48,982634548999997
115220;115221;08;3;17;096;2016;06;14;4;3;6;4;0;0;0;0;1;1;0;0;422355,110500000010000;5369499,845099999600000;7,949458081000000;48,473832375999997
115221;115222;08;3;17;005;2016;07;13;7;3;0;1;0;0;1;0;0;0;0;0;424308,435100000000000;5376360,657800000200000;7,974638059000000;48,535783236000000
115223;115224;08;4;15;061;2016;07;14;4;3;0;1;0;0;1;0;0;0;0;0;513892,790600000010000;5371243,515300000100000;9,188044539000000;48,494160121000000
115225;115226;08;1;17;024;2016;07;20;7;3;3;6;0;0;1;0;0;0;0;0;561956,059899999990000;5386480,385999999900000;9,840824553999999;48,628320016000004
115228;115229;08;4;25;033;2016;07;11;1;3;5;3;0;0;1;1;0;0;0;0;553690,181699999960000;5347645,494800000500000;9,723673959999999;48,279735357000000
115229;115230;08;1;17;018;2016;07;02;1;3;0;1;2;0;1;0;0;0;0;0;539059,579299999980000;5396266,620000000100000;9,531031788000000;48,718203727000002
115230;115231;08;1;36;044;2016;07;17;1;3;8;1;0;0;1;0;0;0;0;0;558402,199400000040000;5408100,302899999500000;9,795661187000000;48,823137072000002
115237;115238;08;3;16;011;2016;07;14;1;3;0;1;0;0;1;1;0;0;0;0;416515,768999999970000;5329837,711000000100000;7,878309391000000;48,116323880000003
115238;115239;08;2;22;000;2016;07;18;6;3;5;3;0;0;1;0;0;1;0;0;462342,085199999970000;5480684,577999999700000;8,480153257000000;49,477637790999999
115239;115240;08;2;12;000;2016;07;13;5;3;1;5;0;0;1;0;0;0;0;1;455369,450799999990000;5428658,056099999700000;8,389699912999999;49,009201202000000
115242;115243;08;1;16;019;2016;07;17;7;3;0;1;0;0;1;0;0;0;0;0;522836,691999999980000;5397998,195000000300000;9,310575142999999;48,734586204000003
115243;115244;08;3;36;084;2016;07;20;4;3;6;4;0;0;0;0;1;1;0;0;405476,675899999970000;5277313,696499999600000;7,741520029000000;47,642317474000002
115244;115245;08;4;21;000;2016;07;23;5;3;6;7;2;0;0;0;1;1;0;0;573525,268000000040000;5360855,407999999800000;9,993295051000001;48,396569620999998
115245;115246;08;2;16;015;2016;07;20;6;3;4;2;0;0;1;1;0;0;0;0;449978,365200000000000;5406160,168100000400000;8,318741510000001;48,806416501000001
115248;115249;08;3;17;001;2016;07;10;7;2;3;2;0;0;1;1;0;0;0;0;431211,346699999990000;5386588,464200000300000;8,066442507000000;48,628577964000002
115249;115250;08;2;15;099;2016;07;11;7;3;0;1;0;0;1;0;0;0;0;0;461950,056999999970000;5445054,446700000200000;8,478138957000001;49,157129449000003
115250;115251;08;3;35;043;2016;07;12;4;2;5;3;0;0;1;1;0;0;0;0;512329,297900000010000;5280653,465699999600000;9,164266136000000;47,679152852000001
115252;115253;08;1;15;021;2016;07;20;7;3;5;3;0;0;1;1;0;0;0;0;492126,054500000030000;5380908,037200000100000;8,893240099000000;48,581209571000002
115253;115254;08;4;35;059;2016;07;01;4;2;8;1;2;0;1;0;0;0;0;0;512814,543899999990000;5289916,067499999900000;9,171003664000001;47,762484479999998
115254;115255;08;4;35;052;2016;07;15;6;3;6;7;0;0;0;1;1;0;0;0;524233,044700000030000;5294240,707700000100000;9,323617314000000;47,801066784000000
115255;115256;08;2;12;000;2016;07;13;1;3;0;7;0;0;1;0;0;0;0;0;455228,821899999980000;5429800,218799999900000;8,387650996000000;49,019464859999999
115259;115260;08;2;11;000;2016;07;12;5;2;0;7;0;0;1;0;0;0;0;1;445216,640100000020000;5399727,990399999500000;8,254752749000000;48,748156260999998
115262;115263;08;3;26;074;2016;07;06;4;3;5;3;0;0;1;1;0;0;0;0;459478,900900000010000;5320035,833599999500000;8,456448503000001;48,032324076000002
115263;115264;08;3;35;098;2016;07;14;5;3;0;1;0;0;1;0;0;0;0;0;504007,028999999980000;5295825,619400000200000;9,053526471000000;47,815770694999998
115265;115266;08;2;15;017;2016;07;10;6;3;5;3;0;0;1;1;0;0;0;0;456435,765100000020000;5421122,782599999600000;8,405087526000001;48,941496342999997
115267;115268;08;1;15;024;2016;07;14;5;2;5;4;0;0;0;1;1;0;0;0;500961,875000000000000;5387774,326700000100000;9,013057634999999;48,643029005000002
115269;115270;08;4;35;034;2016;07;18;3;2;4;2;0;0;1;1;0;0;0;0;529253,497500000060000;5285912,444199999800000;9,390100249000000;47,725925889000003
115273;115274;08;3;26;074;2016;07;17;4;3;3;2;0;0;1;1;0;0;0;0;462802,252800000020000;5323481,651999999800000;8,500726690000001;48,063527567999998
115274;115275;08;3;26;074;2016;07;12;5;3;1;5;0;0;1;1;0;0;0;0;464904,482200000030000;5323080,517199999700000;8,528975010000000;48,060037782000002
115275;115276;08;4;37;031;2016;07;18;6;3;5;2;0;0;1;1;0;0;0;0;515310,527100000010000;5343428,341000000000000;9,206221219000000;48,243886613999997
115277;115278;08;1;35;019;2016;07;17;5;2;8;1;0;0;1;0;0;0;0;0;584744,092100000010000;5395438,210900000300000;10,151866550999999;48,706216961000003
115279;115280;08;1;16;046;2016;07;20;1;2;0;1;0;0;1;0;0;0;0;0;527466,307999999960000;5377850,128999999700000;9,372199775000000;48,553147621999997
115283;115284;08;1;35;016;2016;07;16;1;3;0;3;0;0;1;1;0;0;0;0;591318,992699999940000;5385698,062199999600000;10,239064014000000;48,617685700000003
115284;115285;08;2;15;017;2016;07;16;7;3;0;4;0;0;1;0;1;0;0;0;454939,905900000010000;5422471,032599999600000;8,384512163000000;48,953516933000003
115285;115286;08;3;25;072;2016;07;18;4;2;5;2;0;0;1;1;0;0;0;0;472499,043500000030000;5329987,313299999600000;8,630455916000001;48,122549862000000
115286;115287;08;3;26;012;2016;07;17;5;3;5;3;0;0;1;1;0;0;0;0;462829,870600000020000;5311783,791799999800000;8,502111462000000;47,958285527000001
115287;115288;08;2;12;000;2016;07;07;6;3;0;2;0;0;1;0;0;0;0;0;453579,321100000000000;5431071,720999999900000;8,364946172000000;49,030780129999997
115288;115289;08;1;28;115;2016;07;17;5;3;5;3;0;0;1;1;0;0;0;0;546020,006599999960000;5501126,480800000000000;9,637664505000000;49,660919413999999
115289;115290;08;2;37;040;2016;07;20;1;2;0;1;0;0;1;0;0;0;0;0;477071,900299999980000;5366053,169599999700000;8,689945000000000;48,447201382999999
115290;115291;08;1;16;033;2016;07;15;1;2;0;1;0;0;1;0;0;0;0;0;533095,889800000000000;5387939,186999999900000;9,449288944999999;48,643636610999998
115291;115292;08;4;15;062;2016;07;18;6;2;0;1;0;0;1;0;0;0;0;0;519946,935100000000000;5378409,838999999700000;9,270331933000000;48,558467194999999
115292;115293;08;2;12;000;2016;07;00;1;3;0;7;2;0;1;0;0;0;0;0;456068,076599999970000;5428547,821899999900000;8,399264641000000;49,008259766000002
115295;115296;08;2;12;000;2016;07;10;6;3;0;7;0;0;1;0;0;0;0;0;454475,905000000030000;5427360,428999999500000;8,377627348000001;48,997463670999998
115296;115297;08;1;21;000;2016;07;17;5;3;4;2;0;0;1;1;0;0;0;0;516251,318299999980000;5442943,538900000000000;9,222808229000000;49,139105266999998
115298;115299;08;3;16;009;2016;07;17;5;3;5;2;0;0;1;1;0;0;0;0;416866,090000000030000;5325035,092799999800000;7,883950758000000;48,073168594999999
115302;115303;08;2;12;000;2016;07;14;6;3;5;3;0;0;1;0;0;0;0;0;457967,303900000000000;5429216,701200000000000;8,425164452000001;49,014408715000002
115305;115306;08;3;16;043;2016;07;07;4;2;5;3;0;0;1;0;0;0;0;1;411214,500100000000000;5331076,939799999800000;7,806839158000000;48,126753608000001
115306;115307;08;3;16;011;2016;07;19;5;3;5;3;0;0;1;1;0;0;0;0;414322,613000000010000;5329999,012099999900000;7,848815912000000;48,117483458999999
115307;115308;08;4;15;061;2016;07;12;6;3;0;1;0;0;1;0;0;0;0;0;516237,985999999980000;5370568,559000000400000;9,219761242000001;48,488031745000001
115309;115310;08;3;15;006;2016;07;18;5;3;5;3;0;0;1;1;0;0;0;0;403293,799699999970000;5306700,278500000000000;7,705921777000000;47,906334876999999
115310;115311;08;4;35;016;2016;07;17;3;3;5;3;0;0;1;1;0;0;0;0;537747,488600000040000;5278403,303500000400000;9,502715289999999;47,657922792999997
115311;115312;08;1;18;048;2016;07;19;5;3;2;2;0;0;1;1;0;0;0;0;513176,236900000020000;5415969,982900000200000;9,179772656999999;48,896537113000001
115312;115313;08;3;11;000;2016;07;19;7;3;5;2;0;0;1;1;0;0;0;0;413095,678200000020000;5316618,888500000400000;7,835052652000000;47,996959861000001
115313;115314;08;2;12;000;2016;07;12;7;3;3;2;0;0;1;1;0;0;0;0;454056,257199999990000;5428454,208599999500000;8,371766841000000;49,007271207999999
115316;115317;08;3;15;098;2016;07;23;7;2;6;6;2;0;1;0;1;0;0;0;406388,624200000020000;5311772,362900000100000;7,746222471000000;47,952418182000002
115317;115318;08;2;12;000;2016;07;09;7;3;5;3;0;0;1;1;0;0;0;0;456728,571200000010000;5423900,514299999900000;8,408790669000000;48,966503174000003
115318;115319;08;2;12;000;2016;07;07;4;2;6;2;0;0;0;1;1;0;0;0;450432,008199999980000;5428305,604299999800000;8,322230626000000;49,005654061000001
115319;115320;08;3;36;091;2016;07;14;5;3;5;3;0;0;1;1;0;0;0;0;396982,085199999970000;5272127,340699999600000;7,629675144000000;47,594368953999997
115320;115321;08;3;37;038;2016;07;22;6;3;5;3;2;0;1;1;0;0;0;0;430709,920600000010000;5277096,270399999800000;8,077455832000000;47,643554573000003
115321;115322;08;1;28;115;2016;07;12;6;3;8;4;0;0;0;1;1;0;0;0;548426,023000000040000;5497257,925400000100000;9,670522490000000;49,625937276999998
115324;115325;08;1;15;003;2016;07;18;1;2;8;1;0;0;1;0;0;0;0;0;500584,164600000020000;5390292,055700000400000;9,007933698000000;48,665679361999999
115326;115327;08;3;15;064;2016;07;08;7;3;6;4;0;0;0;1;1;0;0;0;421635,461000000010000;5314152,407999999800000;7,949957115000000;47,975875958000003
115328;115329;08;2;12;000;2016;07;11;4;2;5;2;0;0;1;0;0;0;1;0;459061,226399999990000;5428334,497700000200000;8,440213059000000;49,006546700999998
115330;115331;08;3;37;065;2016;07;16;6;3;5;3;0;0;1;1;0;0;0;0;447349,934599999980000;5275800,096500000000000;8,299141009000000;47,633460335999999
115331;115332;08;1;25;056;2016;07;18;6;3;0;3;0;0;1;1;0;0;0;0;510712,140000000010000;5436032,108000000000000;9,146682137000001;49,077055629999997
115332;115333;08;3;11;000;2016;07;14;5;3;3;2;0;0;1;1;0;0;0;0;413045,182700000000000;5316640,838800000000000;7,834371459000000;47,997150445999999
115334;115335;08;1;19;008;2016;07;17;6;3;4;3;0;0;1;1;0;0;0;0;530819,373299999980000;5422144,033900000200000;9,420952052000001;48,951449287999999
115335;115336;08;4;21;000;2016;07;16;3;3;5;3;0;0;1;0;0;0;0;0;572374,420000000040000;5360309,601900000100000;9,977655885000001;48,391793116999999
115337;115338;08;4;26;021;2016;07;09;1;3;8;1;0;0;1;0;0;0;0;0;559641,513500000000000;5326680,266099999700000;9,800938411000001;48,090599163999997
115340;115341;08;1;35;019;2016;07;16;7;2;5;3;0;0;1;1;0;0;0;0;584327,588400000010000;5392573,314899999600000;10,145621657000000;48,680505691999997
115341;115342;08;2;35;007;2016;07;16;4;3;6;7;0;0;0;1;1;0;0;0;484225,983799999990000;5398384,841000000000000;8,785460391000001;48,738283301000003
115345;115346;08;1;17;025;2016;07;13;5;3;5;3;0;0;1;1;0;0;0;0;557413,073699999950000;5389988,528099999800000;9,779662775000000;48,660310525000000
115346;115347;08;3;17;122;2016;07;23;1;3;8;7;2;0;1;0;0;0;0;0;417220,965099999970000;5365764,695000000300000;7,880744876000000;48,439580689000003
115347;115348;08;3;27;050;2016;07;08;6;3;6;2;0;0;0;0;1;0;0;1;485890,812700000010000;5314263,710599999900000;8,810924877000000;47,981521463000000
115348;115349;08;1;16;078;2016;07;07;5;3;5;3;0;0;1;1;0;0;0;0;512248,877900000020000;5392731,389700000200000;9,166427241999999;48,687503976999999
115351;115352;08;3;26;003;2016;07;08;6;3;0;1;0;0;1;0;0;0;0;0;465760,563900000010000;5318007,575299999700000;8,540869976000000;48,014443864999997
115353;115354;08;3;11;000;2016;07;10;5;2;5;3;0;0;1;1;0;0;0;0;413338,984300000010000;5315350,296699999800000;7,838569578000000;47,985581461000002
115354;115355;08;1;18;046;2016;07;21;6;3;5;3;1;0;1;1;0;0;0;0;513311,493100000020000;5412266,614900000400000;9,181497466000000;48,863219612999998
115355;115356;08;3;26;012;2016;07;08;6;2;5;3;0;0;1;1;0;0;0;0;461566,715299999980000;5311101,345099999600000;8,485253361000000;47,952071037000003
115356;115357;08;1;16;019;2016;07;17;5;3;6;6;0;0;0;1;1;0;0;0;523282,318700000000000;5396137,688699999800000;9,316530438999999;48,717832766999997
115357;115358;08;3;11;000;2016;07;03;1;3;1;7;2;0;1;1;0;0;0;0;414785,174799999980000;5316013,426699999700000;7,857815765000000;47,991740907999997
115358;115359;08;3;11;000;2016;07;12;7;3;4;1;0;0;1;0;0;0;0;0;414453,696799999980000;5316051,348299999700000;7,853366133000000;47,992037768000003
115360;115361;08;3;11;000;2016;07;08;5;3;0;7;0;0;0;0;1;0;1;0;414143,049799999980000;5318647,981399999900000;7,848683470000000;48,015353791999999
115361;115362;08;3;17;100;2016;07;14;6;3;5;3;0;0;1;1;0;0;0;0;423701,456499999970000;5366486,300499999900000;7,968220702000000;48,446890349999997
115362;115363;08;3;11;000;2016;07;12;5;3;4;2;0;0;1;1;0;0;0;0;413264,798499999980000;5316945,535100000000000;7,837253186000000;47,999921123000000
