OBJECTID;UIDENTSTLA;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;IstRad;IstPKW;IstFuss;IstKrad;IstSonstig;LICHT;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
147860;08170315311010558430;08;3;36;091;2017;03;16;4;3;5;3;1;1;0;0;0;0;0;396677,067700000010000;5272536,250199999700000;7,625522721000039;47,597998655000026
147861;08170315311010551840;08;3;11;000;2017;03;08;4;3;1;6;1;1;0;0;0;0;0;413707,570499999970000;5316265,157200000200000;7,843324422000023;47,993860803000075
147863;08170315299200576600;08;2;12;000;2017;03;16;4;3;6;4;0;1;1;0;0;0;0;455424,034800000020000;5429089,497100000300000;8,390398896000022;49,013085998000065
147865;08170315235100571160;08;2;35;008;2017;03;17;4;3;0;7;1;0;0;0;0;0;0;480363,393700000020000;5403155,876799999700000;8,732698885000048;48,781093261000080
147866;08170315235010564180;08;2;31;000;2017;03;18;4;2;5;3;1;1;0;0;0;0;0;475532,795900000030000;5416582,625199999700000;8,666142147000073;48,901705182000057
147867;08170315221400519680;08;2;21;000;2017;03;22;4;3;5;3;1;1;0;0;0;2;0;473950,995100000000000;5473104,627799999900000;8,640902058000052;49,410067250000054
147869;08170315221000580020;08;2;21;000;2017;03;16;4;3;4;2;1;1;0;0;0;0;0;477844,632999999970000;5473258,731999999800000;8,694568238000045;49,411607625000045
147872;08170315212402477560;08;2;12;000;2017;03;11;4;3;6;7;0;1;1;0;0;0;0;455442,499499999980000;5427603,995400000400000;8,390814423000052;48,999725099000045
147873;08170315135010556250;08;4;25;072;2017;03;18;4;1;6;3;0;1;1;0;0;2;0;582654,618699999990000;5371640,036899999700000;10,118734257000028;48,492444204000037
147874;08170315119500545240;08;1;19;085;2017;03;06;4;2;5;3;1;1;0;0;0;0;0;528467,748000000020000;5412032,394000000300000;9,388127672000053;48,860602197000048
147875;08170315119400493300;08;1;19;079;2017;03;15;4;3;5;6;1;1;0;0;0;0;0;523674,043699999980000;5408953,014700000200000;9,322593786000027;48,833102459000031
147876;08170315119200517210;08;1;19;020;2017;03;13;4;3;1;5;1;1;0;0;0;0;0;520131,608899999990000;5406052,911299999800000;9,274181180000028;48,807138686000030
147878;08170315118400475520;08;1;18;048;2017;03;19;4;3;5;3;1;1;0;0;0;2;0;515367,715399999990000;5415148,038300000100000;9,209641426000076;48,889092641000047
147879;08170315116500614570;08;1;16;063;2017;03;16;4;3;5;3;1;1;0;0;0;0;0;516386,154500000000000;5383719,372100000300000;9,222284026000068;48,606336025000076
147880;08170315116010507730;08;1;16;058;2017;03;16;4;3;6;7;0;1;1;0;0;0;0;534200,578600000010000;5395163,477199999600000;9,464882577000026;48,708565616000044
147881;08170315115400551410;08;1;15;045;2017;03;16;4;3;5;3;1;1;0;0;0;0;0;500775,124000000010000;5395101,457000000400000;9,010536192000075;48,708945042000039
147882;08170315115200470720;08;1;15;015;2017;03;15;4;3;7;1;1;0;0;0;0;0;0;494282,425200000000000;5385948,989199999700000;8,922408061000056;48,626582527000039
147884;08170315111230634050;08;1;11;000;2017;03;17;4;3;3;7;1;1;0;0;0;1;0;508022,990899999980000;5397626,775899999800000;9,109104821000074;48,731611780000037
147886;08170314436500481460;08;4;36;049;2017;03;17;3;2;3;2;1;1;0;0;0;0;0;578099,265400000030000;5281577,615299999700000;10,040613877000055;47,682866810000064
147887;08170314435100522250;08;4;35;016;2017;03;13;3;3;4;2;1;1;0;0;0;0;0;534854,398000000040000;5278238,036500000400000;9,464173731000074;47,656598161000034
147888;08170314435010579430;08;4;37;031;2017;03;14;3;3;5;2;1;1;0;0;0;0;0;515723,995999999980000;5347148,175599999700000;9,211928579000073;48,277342786000077
147889;08170314426010492690;08;4;26;087;2017;03;15;3;2;0;1;1;0;0;0;0;0;0;570366,298399999970000;5324466,139700000200000;9,944580324000071;48,069587231000071
147893;08170314316110494110;08;3;16;012;2017;03;17;3;3;0;5;1;1;0;0;1;0;0;403553,449599999990000;5333405,749499999900000;7,703383520000045;48,146585667000068
147894;08170314311100524440;08;3;15;015;2017;03;17;3;3;5;2;1;1;0;0;0;0;0;394176,685699999970000;5320382,605999999700000;7,580589115000066;48,027960882000059
147895;08170314311010558410;08;3;36;091;2017;03;17;3;3;5;3;1;1;0;0;0;0;0;396836,635599999980000;5271619,964900000000000;7,627860300000066;47,589781857000048
147897;08170314311010551820;08;3;11;000;2017;03;12;3;3;5;2;0;1;1;0;0;0;0;413065,194000000020000;5315393,915000000000000;7,834892195000066;47,985936666000043
147898;08170314299200575930;08;2;12;000;2017;03;19;3;3;5;3;1;1;0;0;0;2;0;453145,495500000020000;5430197,098000000200000;8,359112695000022;49,022880075000046
147903;08170314222014478250;08;2;22;000;2017;03;17;3;2;5;2;1;1;0;0;0;0;0;462023,737399999980000;5480229,041600000100000;8,475802565000038;49,473520639000071
147905;08170314216100533130;08;2;16;039;2017;03;07;3;3;5;3;1;1;0;0;0;0;0;445580,330000000020000;5416580,407999999800000;8,257463577000067;48,899777977000042
147909;08170314127202510500;08;1;27;014;2017;03;15;3;3;5;3;1;1;0;0;0;0;0;579033,268399999940000;5442672,054399999800000;10,083408505000023;49,131794886000080
147914;08170314117010503990;08;4;25;071;2017;03;15;3;2;6;4;0;0;1;0;1;0;0;550887,549600000030000;5371284,154099999900000;9,688764533000040;48,492618618000051
147923;08170314111310559460;08;1;11;000;2017;03;19;3;3;5;3;1;1;0;0;0;2;0;515167,895100000020000;5403545,966699999800000;9,206486150000046;48,784727490000080
147925;08170313426010492670;08;4;21;000;2017;03;20;2;2;0;2;1;1;0;0;0;2;0;572203,987599999990000;5360394,035000000100000;9,975368496000044;48,392572154000050
147927;08170313416200490710;08;4;16;023;2017;03;08;2;3;1;6;1;1;0;0;0;0;0;510852,789400000010000;5371237,826500000400000;9,146896906000052;48,494168808000040
147928;08170313415400531740;08;4;15;061;2017;03;20;2;3;6;4;0;1;1;0;0;2;0;516677,583700000020000;5370507,314399999600000;9,225708165000071;48,487469255000065
147931;08170313335010579640;08;4;35;016;2017;03;08;2;2;6;4;1;0;1;0;0;0;0;536010,466099999960000;5277916,695500000400000;9,479542657000025;47,653643605000070
147932;08170313327100525410;08;3;27;050;2017;03;07;2;3;6;4;0;1;1;0;0;0;0;486786,307500000000000;5314576,047399999600000;8,822915598000066;47,984350737000057
147934;08170313325010578310;08;3;25;057;2017;03;18;2;2;0;1;1;0;0;0;0;1;0;476288,719500000010000;5359334,109000000200000;8,679734168000039;48,386725068000032
147937;08170313316100551280;08;3;16;011;2017;03;17;2;2;0;7;1;0;0;0;1;0;0;414106,005500000030000;5330683,009600000500000;7,845768291000070;48,123606946000052
147939;08170313311010558390;08;3;36;050;2017;03;16;2;3;5;3;1;1;0;0;0;0;0;399435,236099999980000;5273702,967799999800000;7,661935790000030;47,608927415000039
147941;08170313311010558370;08;3;36;050;2017;03;13;2;3;5;2;1;1;0;0;0;0;0;399313,494699999980000;5272946,104500000400000;7,660490273000050;47,602100264000057
147949;08170328421200884370;08;4;21;000;2017;03;16;3;2;5;3;1;0;0;0;0;0;0;572392,466099999960000;5361191,234899999600000;9,978051626000024;48,399721557000078
147952;08170328336200478350;08;3;36;105;2017;03;08;3;3;5;3;1;1;0;0;0;0;0;400034,293999999990000;5267011,727099999800000;7,671428163000030;47,548829543000068
147960;08170328317110481540;08;3;17;141;2017;03;18;3;3;6;4;0;1;1;0;0;0;0;420364,193000000030000;5380044,199300000400000;7,920512056000064;48,568427440000050
147961;08170328316200522700;08;3;16;056;2017;03;16;3;2;6;4;1;0;1;0;0;0;0;422564,450000000010000;5327322,201999999600000;7,960021411000071;48,094459943000061
147962;08170328311010558610;08;3;36;050;2017;03;12;3;2;6;4;0;1;1;0;0;0;0;399601,512600000020000;5273802,907100000400000;7,664124665000031;47,609852186000069
147965;08170328311010520180;08;3;11;000;2017;03;17;3;3;5;3;1;1;0;0;0;0;0;414051,765399999970000;5317337,422199999900000;7,847722303000069;48,003552580000076
147969;08170328299200576760;08;2;12;000;2017;03;14;3;3;6;6;0;1;1;0;0;0;0;455958,877299999990000;5428601,557199999700000;8,397765681000067;49,008735337000076
147970;08170328237100572370;08;2;37;004;2017;03;11;3;3;0;7;0;1;1;0;0;0;0;450342,459600000000000;5373783,435600000400000;8,327585126000031;48,515200003000075
147971;08170328235010564880;08;2;31;000;2017;03;16;3;2;6;4;0;1;1;0;0;0;0;478500,275299999980000;5415028,592000000200000;8,706714944000055;48,887835732000042
147974;08170328226600487900;08;2;26;082;2017;03;10;3;2;6;7;1;0;1;0;0;0;0;474746,300899999970000;5479743,947900000000000;8,651442501000076;49,469819878000067
147977;08170328221000580510;08;2;21;000;2017;03;09;3;3;6;6;0;1;1;0;0;0;0;478432,981399999990000;5473212,510200000400000;8,702681548000044;49,411213006000025
147980;08170328212302489490;08;2;12;000;2017;03;19;3;3;2;2;1;1;0;0;0;0;0;455693,522400000020000;5428530,875300000400000;8,394145047000052;49,008080551000035
147983;08170328128200490410;08;1;28;139;2017;03;15;3;3;0;5;1;1;0;0;0;0;0;550802,371000000040000;5491315,891800000300000;9,702655273000062;49,572299383000029
147984;08170328128010535560;08;1;28;006;2017;03;15;3;2;6;7;0;1;1;0;0;0;0;549360,595100000040000;5475088,750599999900000;9,680687886000044;49,426468616000079
147986;08170328126100476700;08;1;26;046;2017;03;20;3;3;6;7;0;1;1;0;0;2;0;549775,756300000010000;5458516,689899999600000;9,684341637000046;49,277378682000062
147988;08170328119400471070;08;1;19;091;2017;03;17;3;3;6;4;0;1;1;0;0;0;0;528401,391100000010000;5406332,605000000400000;9,386828020000053;48,809331819000079
147989;08170328118500535430;08;1;18;049;2017;03;09;3;3;0;7;0;0;1;0;1;0;0;519374,643400000000000;5421194,836400000400000;9,264589225000066;48,943375209000067
147991;08170328118100566590;08;1;18;079;2017;03;15;3;3;5;3;1;0;0;0;1;0;0;510161,191999999980000;5421401,558899999600000;9,138771725000026;48,945454806000043
147994;08170328111230524000;08;1;11;000;2017;03;08;3;3;2;6;1;1;0;0;0;0;0;509225,670500000010000;5397530,436200000300000;9,125457892000043;48,730728460000080
147995;08170327426010540440;08;4;21;000;2017;03;07;2;2;5;3;1;1;0;0;0;0;0;572878,149300000050000;5356835,072900000000000;9,983856945000071;48,360480785000050
147997;08170327335300483320;08;3;35;075;2017;03;16;2;3;6;2;0;0;1;0;1;0;0;491157,197500000010000;5288775,743999999900000;8,882020288000035;47,752291089000039
147998;08170327326100512810;08;3;26;012;2017;03;15;2;3;0;1;1;0;0;0;0;0;0;463049,923499999980000;5309778,545900000300000;8,505231154000057;47,940257206000069
148000;08170327325010578470;08;4;17;031;2017;03;14;2;2;6;4;0;1;1;0;0;0;0;497386,770100000020000;5354976,937500000000000;8,964730166000038;48,347965638000062
148003;08170327299200576750;08;2;15;009;2017;03;17;2;2;0;6;1;1;0;0;0;0;0;471836,913999999990000;5440842,600999999800000;8,614029284000026;49,119776265000041
148004;08170327299200576740;08;2;12;000;2017;03;12;2;3;5;2;1;0;0;0;1;0;0;454953,930999999980000;5430847,645999999700000;8,383775132000039;49,028866516000051
148005;08170327299200576230;08;2;12;000;2017;03;21;2;3;5;3;1;0;0;0;1;2;0;455317,650100000030000;5428815,603900000500000;8,388974265000059;49,010614610000061
148009;08170327226600543210;08;2;26;096;2017;03;07;2;3;6;2;0;1;1;0;0;1;0;476118,180799999970000;5489616,649100000000000;8,669779858000027;49,558677000000046
148011;08170327225200480380;08;2;25;109;2017;03;07;2;3;0;3;1;1;0;0;0;0;0;525864,305399999950000;5492350,831600000200000;9,357811674000061;49,583188271000040
148012;08170327222600540250;08;2;22;000;2017;03;10;2;3;5;3;1;1;0;0;0;0;0;461805,084500000000000;5483184,816200000200000;8,472499003000053;49,500092558000063
148013;08170327222310572250;08;2;22;000;2017;03;15;2;3;0;7;1;0;0;0;0;0;0;467547,048799999990000;5479696,139399999800000;8,552083491000076;49,469047762000059
148014;08170327222014565890;08;2;22;000;2017;03;07;2;3;6;4;0;1;1;0;0;0;0;463448,896699999980000;5486876,735899999700000;8,494858450000038;49,533400658000062
148017;08170327221200478790;08;2;21;000;2017;03;07;2;3;0;7;1;0;0;0;0;1;0;479102,186400000010000;5473358,555800000200000;8,711899256000038;49,412550018000047
148018;08170327215402506230;08;2;15;021;2017;03;17;2;3;0;6;1;0;0;1;0;0;0;469256,804599999970000;5444195,856100000400000;8,578414526000074;49,149815712000077
148019;08170327215102499030;08;2;15;109;2017;03;17;2;3;0;6;1;0;0;0;1;0;0;461697,658899999980000;5435075,066599999600000;8,475624396000058;49,067348602000038
148021;08170327136200478980;08;1;36;019;2017;03;11;2;3;0;3;1;1;0;0;0;0;0;587570,972100000010000;5423058,532800000200000;10,196181296000077;48,954241695000064
148022;08170327136100554310;08;1;36;088;2017;03;17;2;3;0;1;1;0;0;0;0;0;0;580162,754100000020000;5410974,878300000000000;10,092636628000037;48,846564597000054
148023;08170327126010538970;08;1;25;030;2017;03;17;2;2;6;4;1;0;1;0;0;0;0;516321,883399999990000;5438695,695799999900000;9,223603836000052;49,100892518000080
148024;08170327121600574040;08;1;25;102;2017;03;16;2;3;6;4;0;0;1;0;1;0;0;522346,141999999990000;5444066,938000000100000;9,306430478000038;49,149019057000032
148025;08170327121400510640;08;1;25;056;2017;03;16;2;3;6;2;0;1;1;0;0;0;0;510774,509399999980000;5435921,378499999600000;9,147533213000031;49,076058478000050
148026;08170327119300488520;08;1;19;076;2017;03;09;2;3;0;7;0;0;1;0;1;0;0;542257,746500000010000;5407260,643100000000000;9,575639350000074;48,816892179000035
148031;08170327115100516500;08;1;15;044;2017;03;10;2;3;0;1;1;0;0;0;0;0;0;504625,266000000000000;5389456,818599999900000;9,062807638000038;48,658148597000036
148033;08170327111500500710;08;1;11;000;2017;03;07;2;3;5;2;1;1;0;0;0;0;0;513382,300400000010000;5405643,566300000100000;9,182246663000058;48,803638257000046
148034;08170326416200524870;08;4;16;041;2017;03;17;1;3;0;7;1;0;0;0;0;0;0;504447,566300000010000;5371851,207299999900000;9,060206233000031;48,499765018000062
148039;08170326311010486370;08;3;11;000;2017;03;14;1;3;0;1;1;0;0;0;0;0;0;412907,171099999980000;5316236,163999999900000;7,832603938000034;47,993491479000056
148040;08170326235010564710;08;2;31;000;2017;03;10;1;3;5;3;1;0;0;0;1;0;0;478264,172399999980000;5415147,117999999800000;8,703487925000047;48,888893717000030
148041;08170326226200572420;08;2;26;032;2017;03;08;1;2;0;7;1;1;0;0;0;0;0;467954,418400000020000;5463980,457600000300000;8,558973491000074;49,327711157000067
148042;08170326222700490920;08;2;22;000;2017;03;14;1;2;6;7;0;0;1;0;1;0;0;463353,611700000010000;5481672,506799999600000;8,494024688000025;49,486585635000040
148043;08170326222500503700;08;2;22;000;2017;03;19;1;2;0;7;1;0;0;0;0;0;0;466188,242600000000000;5474793,752999999600000;8,533748207000031;49,424878525000054
148044;08170326216100571950;08;2;16;009;2017;03;04;1;3;6;7;0;1;1;0;0;2;0;446302,587899999980000;5419806,841799999600000;8,266893120000077;48,928862823000031
148045;08170326216100552880;08;2;16;043;2017;03;13;1;3;5;3;1;1;0;0;0;0;0;441681,781000000020000;5413613,727000000000000;8,204697796000062;48,872738147000064
148046;08170326121600505150;08;1;25;021;2017;03;20;1;3;6;7;0;1;1;0;0;2;0;525228,640000000010000;5447422,676000000000000;9,346167527000034;49,179092916000059
148047;08170326121200669150;08;1;21;000;2017;03;10;1;3;0;1;0;1;1;0;0;0;0;516562,126700000020000;5442919,535299999600000;9,227068442000075;49,138881045000062
148049;08170326118400563220;08;1;18;048;2017;03;17;1;3;6;7;0;1;1;0;0;0;0;514035,402500000030000;5416164,361100000300000;9,191501470000048;48,898266818000081
148051;08170326116400560490;08;1;16;033;2017;03;16;1;3;5;3;1;1;0;0;0;0;0;535642,344000000040000;5387541,870000000100000;9,483822576000023;48,639922380000030
148056;08170325417100515590;08;4;17;079;2017;03;14;7;3;5;3;1;1;0;0;0;0;0;503162,947500000010000;5339198,475700000300000;9,042571078000037;48,206008262000068
148059;08170325335100473990;08;3;35;043;2017;03;02;7;3;0;7;1;0;0;0;0;2;0;512298,104899999980000;5280662,410199999800000;9,163850798000055;47,679233926000052
148061;08170325317100484150;08;3;17;102;2017;03;12;7;3;8;1;1;0;0;0;0;0;0;435655,548000000010000;5379399,292999999600000;8,127862848000063;48,564382956000031
148063;08170325311400554450;08;3;15;006;2017;03;12;7;3;0;3;1;1;0;0;0;0;0;403502,588899999970000;5308550,799900000000000;7,708300688000065;47,923011825000060
148065;08170325235010564700;08;2;31;000;2017;03;12;7;2;5;3;1;0;0;1;0;0;0;478124,241700000010000;5415283,501100000000000;8,701571768000065;48,890115650000041
148066;08170325226700536050;08;2;26;076;2017;03;09;7;3;5;3;1;1;0;0;0;0;0;475210,732800000000000;5465600,169300000200000;8,658735491000073;49,342618268000081
148067;08170325226700536040;08;2;26;095;2017;03;10;7;3;3;6;1;0;0;0;0;0;0;474065,704000000030000;5461080,622000000400000;8,643266411000070;49,301917610000032
148069;08170325222200484400;08;2;22;000;2017;03;14;7;3;4;6;1;0;0;0;0;0;0;461724,028899999980000;5482458,221099999700000;8,471450000000061;49,493552121000050
148070;08170325212202489930;08;2;12;000;2017;03;19;7;3;1;5;1;1;0;0;0;2;0;459073,597000000010000;5428705,008999999600000;8,440344851000020;49,009880335000048
148074;08170325121200524350;08;1;21;000;2017;03;11;7;3;5;3;1;1;0;0;0;0;0;514313,707300000010000;5440605,390900000000000;9,196160449000047;49,118120984000029
148077;08170325118400494430;08;1;18;048;2017;03;17;7;3;0;7;1;0;0;0;0;0;0;514356,389399999990000;5415608,274500000300000;9,195861501000024;48,893257059000064
148078;08170325118200572140;08;1;18;011;2017;03;22;7;3;9;1;0;1;1;0;0;2;0;502561,405199999980000;5409422,220499999800000;9,034906144000047;48,837769426000079
148079;08170325118200572110;08;1;18;011;2017;03;07;7;3;5;3;1;1;0;0;0;0;0;505445,574000000020000;5408255,730000000400000;9,074195303000067;48,827257227000075
148083;08170325116400504250;08;1;16;033;2017;03;11;7;3;0;7;1;0;0;0;0;0;0;533129,594200000050000;5387782,234600000100000;9,449733927000068;48,642222898000057
148085;08170325115100557460;08;1;15;003;2017;03;12;7;3;5;3;1;1;0;0;0;0;0;500370,187600000000000;5390428,179600000400000;9,005027740000060;48,666904115000079
148088;08170325111500528940;08;1;11;000;2017;03;21;7;3;6;4;0;1;1;0;0;2;0;512820,395000000020000;5402521,818900000300000;9,174496996000073;48,775567159000047
148089;08170324436400525220;08;4;36;082;2017;03;16;6;3;6;7;0;1;1;0;0;0;0;548133,396300000020000;5295378,641400000100000;9,642902436000043;47,809961215000044
148090;08170324435212517840;08;4;35;052;2017;03;12;6;2;0;7;1;0;0;0;0;0;0;525741,525900000010000;5294423,091400000300000;9,343772609000041;47,802649193000036
148093;08170324335100492470;08;3;35;043;2017;03;15;6;3;6;4;0;1;1;0;0;0;0;512680,117600000000000;5280130,161999999500000;9,168924970000035;47,674437559000069
148095;08170324317510569350;08;3;17;034;2017;03;12;6;3;6;6;1;0;1;0;0;0;0;427170,504000000020000;5361823,871000000300000;8,015935051000042;48,405361924000033
148096;08170324317310573300;08;3;17;026;2017;03;08;6;3;6;7;0;0;1;0;1;0;0;411848,404700000010000;5345732,492399999900000;7,812313199000073;48,258667737000053
148098;08170324317000579190;08;3;17;057;2017;03;19;6;2;5;5;1;1;0;0;0;2;0;413417,766000000000000;5373000,795300000300000;7,827834426000038;48,504154672000027
148100;08170324226715523850;08;2;26;095;2017;03;13;6;3;5;3;1;0;0;0;0;0;0;473829,601800000000000;5461209,902200000400000;8,640010355000072;49,303070411000078
148101;08170324222600548700;08;2;22;000;2017;03;10;6;3;4;3;1;0;0;0;0;0;0;461956,069000000020000;5482754,135999999900000;8,474625593000042;49,496228311000039
148105;08170324212702547050;08;2;15;017;2017;03;13;6;3;0;1;1;0;0;0;0;0;0;457258,306600000010000;5420891,661799999900000;8,416343765000022;48,939474739000048
148110;08170324121600537960;08;1;25;046;2017;03;14;6;3;5;3;1;1;0;0;0;0;0;519608,462999999990000;5433320,970400000000000;9,268367712000043;49,052448736000031
