OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
18846;08200926118200166460;08;1;18;011;2020;09;16;7;3;2;6;0;1;0;0;0;0;1;505033,370299999600000;5407751,390200000300000;9,068572890000041;48,822723722000035;1
18853;08201001212402194190;08;2;12;000;2020;10;19;5;3;6;6;2;1;0;1;0;0;0;455714,656800000000000;5427993,480299999900000;8,394492640000067;49,003248144000054;0
18854;08200929128200156810;08;1;28;115;2020;09;10;3;3;5;3;0;1;1;0;0;0;0;548267,061400000010000;5496880,255000000800000;9,668275150000056;49,622553225000047;0
18856;08200930335300182910;08;3;35;075;2020;09;09;4;3;5;3;0;1;1;0;0;0;0;488051,005800000390000;5288940,895600000400000;8,840573421000045;47,753726965000055;0
18857;08200929128100177110;08;1;28;082;2020;09;08;3;2;6;4;0;0;1;1;0;0;0;566762,372999999670000;5472089,089800000200000;9,920127489000038;49,397828858000025;0
18858;08200929127010165450;08;1;27;076;2020;09;05;3;1;6;2;2;0;0;1;0;0;1;552461,339499999770000;5439596,538200000300000;9,718791427000042;49,106974833000038;0
18866;08200930235100177840;08;2;35;047;2020;09;15;4;2;0;7;0;1;0;0;0;1;0;476671,634600000460000;5389172,633600000300000;8,683236763000025;48,655173616000070;0
18869;08200930311300169070;08;3;11;000;2020;09;21;4;3;0;1;2;1;0;0;0;0;0;413275,298700000160000;5315906,029500000200000;7,837603985000044;47,990571841000076;0
18886;08200929116200169880;08;1;16;077;2020;09;13;3;3;5;3;0;1;1;0;0;0;0;517532,979899999690000;5391267,490800000700000;9,238160441000048;48,674208601000032;0
18888;08200930436000178200;08;4;35;016;2020;09;06;4;2;4;2;1;1;1;0;0;0;0;530400,946800000030000;5279693,087400000500000;9,404967739000028;47,669914581000057;0
18889;08200929111500460470;08;1;11;000;2020;09;15;3;3;5;3;0;1;1;0;0;0;0;513304,527999999930000;5404339,580900000400000;9,181145284000024;48,791909419000035;0
18891;08201001317100195680;08;3;17;089;2020;10;06;5;3;5;3;1;1;1;0;0;0;0;431304,029799999670000;5376226,560200000200000;8,069412874000022;48,535381975000064;0
18892;08200929111500175380;08;1;11;000;2020;09;08;3;3;6;4;0;0;1;1;0;0;0;511551,401899999940000;5406468,304199999200000;9,157335913000054;48,811094228000059;1
18893;08200925436200171990;08;4;36;064;2020;09;12;6;3;4;2;0;1;1;0;0;0;0;544776,844499999660000;5292237,363800000400000;9,597748419000027;47,781941404000065;0
18896;08200929111500156060;08;1;11;000;2020;09;07;3;3;5;2;0;1;1;0;0;0;0;512619,183299999680000;5399777,416400000500000;9,171674174000032;48,750882772000068;1
18897;08200930136010168820;08;1;36;075;2020;09;12;4;2;5;3;0;1;1;0;0;0;0;598203,308100000020000;5420714,136800000400000;10,340809961000048;48,931560762000061;0
18900;08200925435100143790;08;4;35;016;2020;09;20;6;3;5;3;2;1;1;0;0;0;0;536055,238800000400000;5280311,525499999500000;9,480336496000064;47,675188353000067;1
18901;08201001226100192050;08;2;26;013;2020;10;19;5;3;0;7;2;1;0;0;0;0;1;499166,483000000010000;5478647,537000000500000;8,988497799000072;49,460482377000062;1
18902;08200928435100176480;08;4;35;029;2020;09;11;2;2;0;7;0;1;0;0;0;0;0;542318,511400000190000;5271516,969499999700000;9,562922947000061;47,595681231000071;0
18910;08200930121400180010;08;1;25;013;2020;09;06;4;3;5;3;2;1;1;0;0;0;0;504784,469999999740000;5435796,451999999600000;9,065511409000067;49,075010395000049;0
18911;08200928327200158220;08;3;27;051;2020;09;06;2;2;4;1;2;1;0;0;0;0;0;484124,781600000340000;5333595,072799999300000;8,786540714000068;48,155404670000053;0
18913;08200928317300151400;08;3;17;150;2020;09;11;2;3;5;3;0;1;1;0;0;0;0;409113,752799999900000;5353957,786800000800000;7,773706558000072;48,332265074000077;0
18917;08200925426010162830;08;4;21;000;2020;09;12;6;2;6;2;0;0;1;1;0;0;0;573127,854500000370000;5361719,648800000500000;9,988077556000064;48,404389876000039;1
18921;08200928235100179790;08;2;35;055;2020;09;16;2;3;4;2;0;1;1;0;0;0;0;475643,882600000130000;5396615,664699999600000;8,668842954000070;48,722091566000074;0
18922;08201001436200200280;08;4;36;064;2020;10;07;5;3;5;3;0;1;1;0;0;0;0;545608,798299999910000;5292252,882300000600000;9,608855574000074;47,782022653000070;0
18935;08200928226400176920;08;2;26;037;2020;09;15;2;3;2;6;0;1;1;0;0;0;0;465244,168600000440000;5468304,814700000000000;8,521297829000048;49,366459365000026;0
18947;08200928216300175910;08;2;16;017;2020;09;15;2;3;2;6;0;1;1;0;0;0;0;458164,612099999560000;5395026,150100000200000;8,431357542000058;48,706864828000050;0
18950;08200930118300179380;08;1;18;081;2020;09;07;4;3;5;3;0;1;1;0;0;0;0;519840,620600000020000;5413492,772900000200000;9,270578393000051;48,874075299000026;0
18951;08200930226600181140;08;2;26;096;2020;09;16;4;3;6;7;0;0;1;1;0;0;0;476068,484500000250000;5489062,422199999900000;8,669126386000073;49,553689990000066;0
18952;08200928212702152760;08;2;15;017;2020;09;08;2;3;5;2;0;1;1;0;0;0;0;457147,077200000170000;5420681,974500000500000;8,414847012000053;48,937580856000068;0
18954;08200928212010177410;08;2;12;000;2020;09;15;2;3;5;3;0;1;1;0;0;0;0;452860,736100000330000;5429799,966700000700000;8,355264090000048;49,019286176000037;0
18960;08200928136010165380;08;1;36;088;2020;09;16;2;3;0;1;0;1;0;0;0;0;0;576961,809899999760000;5414515,982200000400000;10,049680759000069;48,878819612000029;0
18964;08200928128200156400;08;1;28;139;2020;09;18;2;3;5;2;0;1;1;0;0;0;0;551122,646999999880000;5491122,088999999700000;9,707059525000034;49,570529336000050;0
18970;08201001231202196910;08;2;36;043;2020;10;14;5;3;2;6;0;1;1;0;0;0;0;470705,409199999650000;5409881,565700000200000;8,600753346000033;48,841215640000030;0
18973;08200930435100161660;08;4;35;016;2020;09;12;4;3;3;1;0;1;1;0;0;0;0;537384,772499999960000;5278844,985799999900000;9,497922666000022;47,661917841000047;0
18984;08200928121200165830;08;1;21;000;2020;09;07;2;3;5;3;0;1;1;0;0;0;0;515853,321100000290000;5444612,398099999900000;9,217417335000050;49,154127593000055;0
18985;08200925231302172590;08;2;31;000;2020;09;23;6;3;0;7;2;1;0;0;0;0;0;477023,336400000380000;5415922,091900000300000;8,686517577000075;48,895820346000050;1
18989;08200928118600173300;08;1;18;050;2020;09;17;2;2;3;6;0;1;0;0;0;0;0;508203,218100000170000;5417061,938100000800000;9,111944380000068;48,906445882000071;0
18991;08200930337010176580;08;3;37;002;2020;09;14;4;3;5;3;0;1;1;0;0;0;0;434673,247000000440000;5270758,596999999100000;8,131163116000039;47,586948233000044;0
18993;08200928118000158770;08;1;15;028;2020;09;08;2;3;4;2;0;1;0;0;0;0;1;500917,494099999780000;5405250,544500000800000;9,012494035000032;48,800246051000045;0
18994;08200928117200172580;08;1;17;024;2020;09;14;2;3;5;3;0;1;1;0;0;0;0;560495,722000000070000;5386346,685599999500000;9,820988501000045;48,627260315000058;0
18995;08201002111500255420;08;1;11;000;2020;10;11;6;3;5;3;0;1;1;0;0;0;0;510748,523900000380000;5403422,983999999200000;9,146320651000053;48,783713224000053;0
19005;08200928111500162530;08;1;11;000;2020;09;16;2;3;6;7;0;0;0;1;0;0;1;512987,020600000400000;5406463,303600000200000;9,176889513000049;48,811020896000059;0
19010;08200925231000154260;08;2;37;061;2020;09;14;6;2;0;1;0;1;0;0;0;0;0;466539,816599999550000;5363374,986700000200000;8,547738193000043;48,422636018000048;0
19011;08200929335300172350;08;3;35;100;2020;09;19;3;2;0;1;1;1;0;0;0;0;0;488033,750000000000000;5286843,322000000600000;8,840400891000058;47,734853612000052;0
19018;08200927435200177530;08;4;35;020;2020;09;15;1;3;2;2;0;1;1;0;0;0;0;524487,110899999740000;5300752,599700000100000;9,327378425000063;47,859646664000081;0
19019;08200925222014170890;08;2;22;000;2020;09;07;6;3;0;7;1;1;0;0;0;0;0;461817,247899999840000;5481272,529699999800000;8,472851723000076;49,482893327000056;1
19022;08200925221300142800;08;2;21;000;2020;09;07;6;3;0;1;0;1;0;0;0;0;0;478541,115500000310000;5473592,090399999200000;8,704151722000063;49,414631096000051;0
19039;08200925212302172120;08;2;12;000;2020;09;19;6;3;5;2;2;1;1;0;0;0;0;455886,482800000350000;5430218,172700000900000;8,396600049000028;49,023271771000054;1
19045;08200927136300165560;08;1;36;065;2020;09;19;1;2;0;1;1;1;0;0;0;0;0;555135,133299999870000;5406317,217100000000000;9,750915775000067;48,807396578000066;0
19057;08200930116010163850;08;1;16;019;2020;09;21;4;3;5;3;2;1;1;0;0;0;0;524109,427000000140000;5397707,153999999200000;9,327866811000035;48,731920082000045;0
19059;08201001436500205840;08;4;36;052;2020;10;12;5;2;0;1;0;1;0;0;0;0;0;566705,370799999680000;5293580,132600000100000;9,890659087000074;47,792123942000046;0
19062;08200929326300178640;08;3;26;052;2020;09;15;3;3;5;3;0;1;1;0;0;0;0;450752,837600000200000;5330401,323000000800000;8,338209197000026;48,124963444000059;0
19069;08200930311100162800;08;3;15;013;2020;09;07;4;3;6;4;0;0;1;1;0;0;0;405103,229700000030000;5325690,680299999200000;7,725930045000041;48,077423437000050;0
19072;08200927115200159050;08;1;15;021;2020;09;03;1;3;6;6;2;0;1;1;0;0;0;490635,825899999590000;5383136,221100000700000;8,872984460000055;48,601234333000036;1
19074;08200926437200145850;08;4;37;105;2020;09;13;7;3;0;7;0;1;1;0;0;0;0;519422,266300000250000;5323441,764299999900000;9,260690265000051;48,063957688000073;0
19076;08200929317600172130;08;3;17;011;2020;09;06;3;3;5;3;2;1;1;0;0;0;0;428330,798600000330000;5353797,540599999900000;8,032978543000070;48,333295508000049;1
19085;08200926417100172340;08;4;17;079;2020;09;04;7;3;6;4;2;0;1;1;0;0;0;500013,701999999580000;5346814,323000000800000;9,000184666000052;48,274534470000049;1
19086;08200925121500172890;08;1;25;005;2020;09;17;6;2;5;3;0;1;1;0;0;0;0;515686,141999999990000;5454167,323000000800000;9,215497680000055;49,240080770000077;0
19089;08201001317000191600;08;3;17;040;2020;10;13;5;2;6;4;0;0;0;1;0;1;0;432812,637600000020000;5347667,594900000800000;8,094419286000061;48,278645560000029;0
19090;08200926335200181280;08;3;35;063;2020;09;13;7;2;5;3;0;1;1;0;0;0;0;496587,093999999580000;5288547,914000000800000;8,954467124000075;47,750292777000027;0
19092;08201001111500188410;08;1;11;000;2020;10;16;5;3;5;2;0;1;1;0;0;0;0;515526,269100000150000;5399207,922700000900000;9,211201090000031;48,745693935000077;1
19095;08200930128100180670;08;1;28;126;2020;09;18;4;3;8;1;2;1;0;0;0;0;0;565235,025700000110000;5480937,946499999600000;9,900536299000066;49,477579479000042;0
19098;08200925121400163670;08;1;25;074;2020;09;13;6;3;6;7;0;1;0;1;0;0;0;509793,466400000270000;5439453,794199999400000;9,134185638000076;49,107850527000039;1
