OBJECTID_1;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
40887;08;4;37;072;2018;01;23;6;2;6;4;2;0;0;1;0;0;1;1;504230,071500000020000;5322380,244900000300000;9,056766813000024;48,054688798000029
40888;08;2;15;108;2018;02;20;5;3;6;2;2;0;1;1;0;0;0;1;448610,826000000000000;5423041,205000000100000;8,297995981000042;48,958152001000030
40894;08;3;27;050;2018;01;11;6;3;6;4;0;0;1;1;0;0;0;0;487848,972000000010000;5314192,592199999800000;8,837167773000033;47,980921794000039
40896;08;3;25;049;2018;01;13;6;3;6;4;0;0;0;1;0;0;1;0;472285,860600000010000;5334676,114500000100000;8,627286066000067;48,164724685000067
40915;08;1;19;044;2018;02;07;5;3;6;4;2;0;1;1;0;0;0;1;542515,785999999960000;5425614,963100000300000;9,581064900000058;48,981977419000032
40929;08;4;35;016;2018;01;07;2;3;6;4;2;0;1;1;0;0;0;0;536813,458800000020000;5277794,496899999700000;9,490225227000053;47,652498944000058
40934;08;1;17;023;2018;02;07;5;2;6;4;2;0;1;1;0;0;0;1;547905,732399999980000;5387514,900299999900000;9,650277550000055;48,638860267000041
40936;08;1;11;000;2018;02;07;5;3;6;2;2;0;1;1;0;0;0;1;511855,808000000020000;5406658,597600000000000;9,161487558000033;48,812800350000032
40939;08;2;31;000;2018;01;14;6;2;6;4;0;0;1;1;0;0;0;1;478507,414999999980000;5415811,387400000400000;8,706771161000063;48,894877748000056
40958;08;4;35;066;2018;01;14;4;3;0;1;0;1;0;0;0;0;0;0;519678,693000000030000;5287392,822200000300000;9,262487286000066;47,739608598000075
40961;08;3;11;000;2018;01;13;2;2;0;7;0;1;0;0;0;0;0;0;409342,409300000000000;5314248,546699999800000;7,785252247000074;47,975117010000076
40976;08;2;12;000;2018;01;16;2;3;5;3;0;1;1;0;0;0;0;0;455226,229600000020000;5429030,895800000100000;8,387700427000027;49,012544552000065
40979;08;3;27;025;2018;02;07;5;2;6;4;0;0;1;1;0;0;0;1;479917,820799999990000;5309377,502899999700000;8,731110696000030;47,937399870000036
40985;08;1;19;020;2018;01;18;6;3;6;4;2;0;1;1;0;0;0;1;519787,562900000020000;5406585,595200000300000;9,269521204000057;48,811941662000038
40992;08;1;15;028;2018;01;07;6;1;6;4;2;0;1;1;0;0;0;1;500986,391000000000000;5404975,512000000100000;9,013431582000067;48,797771772000033
40993;08;1;25;065;2018;02;08;6;3;6;4;0;0;1;1;0;0;0;0;516324,689599999980000;5447449,359199999800000;9,223996863000025;49,179634518000057
41018;08;3;35;066;2018;02;18;6;3;0;7;1;1;0;0;0;0;0;0;506738,911199999970000;5281516,979000000300000;9,089797565000026;47,687004919000060
41021;08;4;35;016;2018;01;07;5;3;0;7;1;1;0;0;0;0;0;0;536804,290999999970000;5281371,686300000200000;9,490404557000034;47,684684795000067
41028;08;4;21;000;2018;01;07;5;3;2;6;1;1;0;0;0;0;0;0;572273,510299999970000;5359473,556099999700000;9,976149123000027;48,384284234000063
41032;08;3;35;043;2018;01;07;5;2;5;2;1;1;1;0;0;0;0;0;508408,080000000020000;5287231,740000000200000;9,112149858000066;47,738404619000050
41033;08;1;15;028;2018;02;07;6;3;6;7;2;0;1;1;0;0;0;0;501276,160700000010000;5405489,673399999700000;9,017378943000040;48,802396605000069
41035;08;3;27;049;2018;01;10;5;3;0;2;0;1;1;0;0;0;0;0;472821,040900000020000;5324322,686300000200000;8,635143427000060;48,071599884000079
41042;08;3;26;012;2018;01;07;5;3;5;3;0;1;1;0;0;0;0;0;462439,362399999980000;5311703,633100000200000;8,496887870000023;47,957541553000056
41049;08;1;17;042;2018;02;19;7;3;6;7;2;0;1;1;0;0;0;0;554498,091400000030000;5393272,075899999600000;9,740513976000045;48,690108378000048
41060;08;3;35;063;2018;02;17;5;3;5;3;1;1;1;0;0;0;0;0;496901,217200000010000;5287952,721300000300000;8,958662200000049;47,744939068000065
41078;08;1;36;079;2018;01;13;5;3;6;4;0;0;1;1;0;0;0;0;560306,921800000010000;5401795,572200000300000;9,820682446000035;48,766243921000068
41106;08;1;15;022;2018;02;15;2;3;6;7;0;0;1;1;0;0;0;0;497864,579199999980000;5385803,560100000400000;8,971021415000053;48,625296708000064
41108;08;2;12;000;2018;02;15;3;3;6;7;0;0;0;1;0;0;1;0;451827,162900000000000;5431098,376000000200000;8,340974397000025;49,030885496000053
41122;08;2;21;000;2018;02;07;2;3;0;7;0;1;0;0;0;0;0;0;479013,935200000010000;5473473,386699999700000;8,710676556000067;49,413579868000056
41140;08;4;16;041;2018;02;02;1;3;6;7;2;0;1;1;0;0;0;0;504708,656299999970000;5371713,461000000100000;9,063739025000075;48,498523894000073
41151;08;1;18;027;2018;02;18;6;2;6;4;2;0;1;1;0;0;0;0;503699,030399999990000;5412111,294499999800000;9,050433680000026;48,861954192000042
41152;08;3;16;011;2018;02;15;2;3;5;3;0;1;1;0;0;0;0;0;413291,791800000010000;5332006,307400000300000;7,834560010000075;48,135399775000053
41154;08;2;26;049;2018;02;16;5;3;6;4;0;0;1;1;0;0;0;0;486570,591100000020000;5462731,373100000400000;8,815217773000029;49,317169215000035
41174;08;4;36;064;2018;02;03;7;3;6;4;2;0;1;1;0;0;0;0;545410,916199999980000;5292211,430999999900000;9,606209760000070;47,781663695000077
41179;08;4;35;057;2018;02;07;2;3;5;3;2;1;0;0;1;0;0;1;543605,448800000010000;5279489,946800000000000;9,580835295000043;47,667331260000026
41191;08;2;26;096;2018;02;12;2;3;6;4;0;1;0;1;0;0;0;0;475657,458600000010000;5488252,183100000000000;8,663493771000049;49,546385826000062
41194;08;1;36;088;2018;02;19;5;2;8;1;2;0;1;1;0;0;0;0;580449,785299999990000;5410204,195100000100000;10,096396847000051;48,839595768000038
41215;08;1;18;007;2018;02;12;6;3;5;3;0;1;1;0;0;0;0;0;510099,597300000020000;5426990,924300000100000;9,138069291000022;48,995735714000034
41221;08;1;27;043;2018;02;07;6;3;6;6;2;0;1;1;0;0;0;1;568933,983899999990000;5445173,011800000400000;9,945413953000070;49,155504926000049
41222;08;3;36;069;2018;02;10;2;3;5;3;0;1;1;0;0;0;0;0;408715,308900000000000;5267773,675400000100000;7,786615088000076;47,556962249000037
41239;08;1;18;079;2018;02;09;2;3;6;4;0;0;1;1;0;0;0;0;510692,065899999990000;5421692,084099999600000;9,146029489000057;48,948059325000031
41243;08;1;19;008;2018;02;08;2;3;6;4;0;0;0;1;0;0;1;1;532670,131900000040000;5420558,090099999700000;9,446103018000031;48,937088024000047
41253;08;1;15;037;2018;02;15;4;3;0;2;0;1;1;0;0;0;0;0;492214,201400000020000;5385683,853199999800000;8,894345676000057;48,624174986000071
41257;08;1;17;024;2018;02;15;2;3;6;4;0;0;1;1;0;0;0;1;560424,392100000060000;5386375,400200000000000;9,820024770000032;48,627525507000030
41274;08;1;16;081;2018;02;14;4;3;6;6;0;1;0;1;0;0;0;0;521183,666900000010000;5386906,723600000100000;9,287526043000071;48,634865753000042
41280;08;2;12;000;2018;02;14;3;3;0;3;0;1;1;0;0;0;0;0;458808,082999999980000;5429250,002999999600000;8,436658907000037;49,014764977000027
41297;08;4;26;021;2018;02;06;2;2;5;3;2;1;1;0;0;0;0;1;558266,527299999960000;5327273,448499999900000;9,782556209000063;48,096062760000052
41307;08;3;35;075;2018;02;13;2;3;5;2;0;1;1;0;0;0;0;0;487618,771000000010000;5289748,185999999800000;8,834783464000054;47,760982431000059
41316;08;2;31;000;2018;02;19;3;3;8;1;2;0;1;1;0;0;0;0;481773,908200000010000;5417958,033200000400000;8,751240459000030;48,914292994000050
41317;08;4;36;064;2018;02;06;6;3;6;2;2;0;0;1;0;0;1;0;545679,038300000010000;5292506,440299999900000;9,609819870000024;47,784298941000031
41325;08;1;18;078;2018;02;15;6;2;6;4;0;0;1;1;0;0;0;0;513769,938199999980000;5420026,614900000400000;9,188009786000066;48,933016453000050
41326;08;3;17;089;2018;02;16;2;3;6;4;0;0;1;1;0;0;0;0;431934,344700000020000;5375947,491399999700000;8,077995836000071;48,532940397000061
41332;08;1;27;075;2018;02;12;1;3;5;3;0;1;1;0;0;0;0;1;572984,788999999990000;5468092,757000000200000;10,005138958000032;49,361173089000033
41338;08;4;17;079;2018;02;16;2;3;5;3;0;1;1;0;0;0;0;1;499998,134199999970000;5346890,373499999800000;8,999974854000072;48,275218678000044
41350;08;1;17;026;2018;02;10;2;3;6;4;0;0;1;1;0;0;0;0;548805,041800000010000;5394731,156000000400000;9,663335605000043;48,703704744000049
41359;08;2;36;028;2018;02;18;2;3;6;6;2;0;1;1;0;0;0;0;493186,476299999980000;5426771,193599999900000;8,906857479000053;48,993804114000056
41362;08;3;16;011;2018;02;09;4;3;5;3;0;1;1;0;0;0;0;0;415701,441999999980000;5329125,809999999600000;7,867511072000070;48,109812853000051
41390;08;3;35;043;2018;02;06;4;3;5;2;2;1;1;0;0;0;0;0;515156,953900000020000;5280851,595099999600000;9,201946322000026;47,680875431000061
41404;08;4;35;016;2018;02;18;2;2;6;4;2;0;1;1;0;0;0;1;536441,425200000060000;5279072,708499999700000;9,485377817000028;47,664020588000028
41409;08;2;15;064;2018;02;06;1;3;6;4;2;0;1;1;0;0;0;0;480498,572200000000000;5452577,665199999700000;8,732165429000077;49,225671892000037
41418;08;4;17;079;2018;02;18;3;2;6;6;2;1;0;1;0;0;0;0;502468,808299999980000;5345044,078900000100000;9,033262515000047;48,258603184000037
41455;08;4;35;016;2018;02;15;5;3;3;2;0;1;1;0;0;0;0;0;537508,139100000030000;5278625,968200000000000;9,499546906000035;47,659940114000051
41459;08;1;35;019;2018;02;07;5;3;6;4;1;0;1;1;0;0;0;0;584979,331400000020000;5392416,673200000100000;10,154441760000054;48,679008430000067
41480;08;2;15;111;2018;02;10;7;2;0;1;0;1;0;0;0;0;0;0;457490,707999999980000;5445514,446300000000000;8,416932850000023;49,160974511000063
41495;08;1;28;082;2018;02;19;3;3;6;1;2;0;0;1;0;0;1;1;563700,231999999960000;5470969,772800000400000;9,877750597000045;49,388089912000055
41511;08;1;15;016;2018;02;20;7;1;6;4;2;0;1;1;0;0;0;0;486692,348400000020000;5377227,190200000100000;8,819684550000034;48,548003861000041
41519;08;4;25;075;2018;02;13;2;1;6;4;0;0;1;1;0;0;0;0;565686,335399999980000;5378487,987300000200000;9,890179178000039;48,556046369000057
41521;08;1;17;042;2018;02;19;2;2;6;4;2;0;1;1;0;0;0;0;554194,135400000030000;5393332,776600000400000;9,736392175000049;48,690680874000066
41526;08;4;36;055;2018;02;07;5;3;5;3;0;1;1;0;0;0;0;0;576828,663199999950000;5297268,274500000300000;10,026459319000026;47,824174350000078
41531;08;3;11;000;2018;02;07;3;3;6;4;1;1;0;1;0;0;0;0;413571,113000000010000;5316537,821999999700000;7,841440802000022;47,996295089000057
41547;08;2;12;000;2018;02;18;3;3;1;7;2;1;1;0;0;0;0;0;455676,986900000020000;5427648,759399999900000;8,394015237000076;49,000144638000052
41554;08;4;35;059;2018;02;16;6;3;5;3;0;1;1;0;0;0;0;0;515144,537000000010000;5292391,371500000400000;9,202182381000057;47,784705462000034
41575;08;2;36;019;2018;02;06;2;3;6;4;1;0;1;1;0;0;0;0;487742,930300000010000;5409180,914400000100000;8,832971507000025;48,835482958000057
41582;08;4;35;052;2018;02;06;5;2;6;4;1;0;1;1;0;0;0;0;524522,021300000020000;5288073,775299999900000;9,327128171000027;47,745569499000055
41586;08;1;16;056;2018;02;13;5;2;6;4;0;0;1;1;0;0;0;0;530498,626500000010000;5395774,897699999600000;9,414609227000028;48,714257891000045
41589;08;1;25;049;2018;02;13;4;3;6;4;0;0;1;1;0;0;0;0;499297,031000000020000;5450258,298999999600000;8,990349360000039;49,205118640000080
41630;08;1;27;076;2018;02;18;5;3;5;3;2;1;1;0;0;0;0;1;551893,385299999970000;5439440,085400000200000;9,710990209000045;49,105615765000039
41649;08;3;11;000;2018;02;08;2;2;6;2;0;0;1;1;0;0;0;0;414004,886100000000000;5315200,573300000300000;7,847522098000070;47,984324520000030
41672;08;1;16;080;2018;02;09;6;3;6;4;0;0;1;1;0;0;0;0;516938,170099999990000;5396156,711500000200000;9,230281390000073;48,718208550000043
41708;08;2;36;038;2018;02;06;5;2;0;1;2;1;0;0;0;0;0;0;484972,850400000000000;5426992,831299999700000;8,794567573000052;48,995652595000081
41720;08;2;12;000;2018;02;14;4;3;5;3;0;1;0;0;1;0;0;0;454781,456000000010000;5428256,408400000100000;8,381704605000039;49,005545542000050
41725;08;4;16;015;2018;02;12;2;3;8;7;0;0;1;1;0;0;0;1;509122,922800000000000;5368568,005699999600000;9,123424236000062;48,470177509000052
41728;08;1;27;025;2018;02;09;6;2;6;4;0;0;1;1;0;0;0;0;556254,204000000030000;5427626,925800000300000;9,769091365000065;48,998976268000035
41758;08;3;37;076;2018;02;20;7;2;6;4;2;0;1;1;0;0;0;1;426695,143800000020000;5267180,740399999500000;8,025667639000062;47,553907114000026
41760;08;1;35;020;2018;02;06;3;3;5;3;2;1;1;0;0;0;0;0;584772,491099999980000;5387477,210699999700000;10,150620806000063;48,634609361000059
41777;08;2;31;000;2018;02;12;4;3;6;4;0;0;0;1;1;0;0;0;478507,414999999980000;5415810,612800000200000;8,706771202000027;48,894870780000076
41780;08;1;25;094;2018;02;06;3;3;4;6;2;1;1;0;0;0;0;0;513303,964099999980000;5437949,005400000100000;9,182235098000035;49,094248404000041
41784;08;1;36;065;2018;02;06;2;3;6;4;2;0;1;1;0;0;0;0;558837,288100000010000;5405926,206199999900000;9,801276432000066;48,803539949000026
41791;08;1;19;091;2018;02;12;7;3;6;4;0;0;1;1;0;0;0;0;528224,633000000030000;5405740,639200000100000;9,384379923000040;48,804014715000051
41796;08;2;31;000;2018;02;11;6;3;6;4;0;0;1;1;0;0;0;1;478507,475800000010000;5415813,893299999600000;8,706771859000071;48,894900293000035
41803;08;2;26;084;2018;02;13;5;2;5;3;0;1;1;0;0;0;0;0;467410,516899999990000;5471436,485100000200000;8,550877941000067;49,394747640000048
41804;08;3;11;000;2018;02;16;6;3;5;3;0;1;0;0;0;0;1;0;413365,530399999990000;5316143,045099999800000;7,838765291000073;47,992716110000060
41806;08;2;26;056;2018;02;06;6;2;6;4;2;0;1;1;0;0;0;0;484591,408400000010000;5471294,610200000000000;8,787654014000054;49,394148767000047
41807;08;2;26;096;2018;02;12;4;2;3;3;0;1;1;0;0;0;0;0;475709,363799999990000;5488384,352800000500000;8,664203136000026;49,547576724000066
41809;08;4;35;035;2018;02;20;5;3;0;7;2;1;0;0;0;0;0;1;541504,219700000020000;5283243,960099999800000;9,553204789000063;47,701245382000081
41818;08;2;12;000;2018;02;18;7;3;5;2;2;1;1;0;0;0;0;1;452860,161900000010000;5429797,415799999600000;8,355256534000034;49,019263187000035
41819;08;4;35;045;2018;02;07;3;3;5;3;1;1;1;0;0;0;0;0;536215,586400000030000;5287643,405199999900000;9,483081802000072;47,741146711000056
41828;08;2;15;111;2018;02;09;1;2;0;1;0;1;0;0;0;0;0;2;458171,401699999990000;5448395,528900000300000;8,425969322000071;49,186936302000049
41875;08;1;17;010;2018;02;11;1;3;6;7;0;0;1;1;0;0;0;2;566649,942400000060000;5394473,282900000000000;9,905806229000064;48,699733651000031
41876;08;1;15;028;2018;02;08;5;3;5;3;0;1;1;0;0;0;0;0;500753,434000000010000;5404556,559999999600000;9,010258663000059;48,794003233000069
41887;08;1;18;048;2018;02;06;4;3;6;2;2;0;1;1;0;0;0;0;514248,195799999990000;5414978,469300000000000;9,194363483000075;48,887593994000042
41899;08;2;12;000;2018;02;22;6;2;5;2;2;1;1;0;0;0;0;0;455204,873499999990000;5428800,429600000400000;8,387433825000073;49,010469939000075
41905;08;2;36;040;2018;02;16;3;3;4;2;0;1;1;1;0;0;0;0;492376,052399999990000;5417763,122499999600000;8,895947465000063;48,912760959000082
41907;08;1;15;045;2018;02;15;4;3;5;7;0;1;1;0;0;0;0;0;498709,645900000000000;5397155,612400000000000;8,982453906000046;48,727423490000035
41921;08;4;35;016;2018;02;05;3;2;6;4;2;0;1;1;0;0;0;1;537513,241900000020000;5278450,957000000400000;9,499599841000077;47,658365176000075
41934;08;2;16;017;2018;02;16;4;3;4;2;0;1;1;0;0;0;0;0;451424,970399999990000;5400842,527599999700000;8,339070236000055;48,758697172000041
41950;08;1;18;003;2018;02;14;1;2;6;4;0;0;1;1;0;0;0;1;510469,333999999970000;5416844,897599999800000;9,142863044000023;48,904459280000026
41962;08;3;35;063;2018;02;18;3;3;5;3;2;1;1;0;0;0;0;0;497704,649700000010000;5287942,140399999900000;8,969380054000055;47,744847225000058
41964;08;1;11;000;2018;02;09;1;2;6;4;0;0;1;1;0;0;0;1;514917,756999999980000;5403081,392000000000000;9,203064090000055;48,780554272000074
41965;08;4;26;120;2018;02;12;4;3;0;6;0;1;0;0;0;1;0;0;561733,515999999950000;5323801,803600000200000;9,828613421000057;48,064504927000030
41966;08;3;35;015;2018;02;10;3;3;7;7;0;1;0;1;0;0;0;0;476108,703500000000000;5282008,659900000300000;8,681618308000054;47,691022348000047
41971;08;2;37;040;2018;02;07;6;3;6;2;0;0;0;1;0;0;1;0;477310,901599999980000;5365782,257600000100000;8,693191629000069;48,444772824000040
41973;08;1;35;019;2018;02;16;2;3;6;4;0;0;1;1;0;0;0;1;584544,046399999990000;5392554,324400000300000;10,148557820000065;48,680305608000026
41981;08;3;26;074;2018;02;09;3;3;6;4;0;0;0;1;0;1;0;2;466692,622800000010000;5323572,024100000000000;8,552934990000040;48,064555652000081
41988;08;1;16;056;2018;02;14;4;2;6;4;0;0;1;1;0;0;0;0;531544,720500000050000;5396176,211900000500000;9,428860479000036;48,717815989000030
42020;08;1;36;044;2018;03;06;2;3;5;3;2;1;1;0;0;0;0;0;557404,998000000020000;5407573,480999999700000;9,782003099000065;48,818491241000061
42025;08;3;17;001;2018;02;06;3;2;6;4;2;0;1;1;0;0;0;0;430385,916099999970000;5386368,957499999600000;8,055278706000024;48,626512168000033
42027;08;1;18;047;2018;03;19;1;3;6;4;2;0;1;1;0;0;0;0;506027,417599999990000;5427066,336000000100000;9,082400651000057;48,996467276000033
42047;08;1;16;079;2018;03;16;4;3;8;7;0;1;0;0;0;0;0;1;539072,582799999970000;5375494,182900000400000;9,529251061000025;48,531337818000054
42053;08;1;18;081;2018;03;14;7;3;0;7;0;1;0;0;0;0;0;0;520552,954000000030000;5412473,403699999700000;9,280241575000048;48,864882142000056
42058;08;1;35;016;2018;03;22;7;3;6;7;2;0;1;1;0;0;0;1;588690,699000000020000;5383374,302299999600000;10,202913701000057;48,597163347000048
42063;08;2;25;001;2018;02;07;3;3;6;4;0;0;1;1;0;0;0;0;528516,690999999990000;5472583,806400000100000;9,393077962000064;49,405271937000066
42072;08;2;22;000;2018;02;09;3;2;5;3;0;1;1;0;0;0;0;0;461833,235900000030000;5482682,881400000300000;8,472936266000033;49,495579699000075
42084;08;2;12;000;2018;03;16;4;3;0;1;0;1;0;0;0;0;0;1;455144,689000000010000;5428121,364199999700000;8,386685887000056;49,004357314000060
42089;08;4;36;064;2018;03;05;3;3;5;3;2;1;1;0;0;0;0;0;545443,974000000050000;5292200,512199999800000;9,606649894000043;47,781563127000027
42102;08;1;26;011;2018;03;19;4;2;6;4;2;0;1;1;0;0;0;0;532142,557099999980000;5448651,869800000500000;9,441130495000039;49,189826274000040
42121;08;1;11;000;2018;02;12;3;3;5;2;0;1;1;0;0;0;0;0;513370,585800000000000;5404536,632199999900000;9,182051090000073;48,793680655000060
42162;08;3;17;065;2018;02;06;2;3;6;4;2;0;1;1;0;0;0;0;414295,868699999990000;5354153,263899999700000;7,843571853000071;48,334747461000063
42188;08;2;31;000;2018;02;12;2;3;6;7;0;0;0;1;0;0;1;0;479731,617000000030000;5416100,275999999600000;8,723458719000064;48,897517754000035
42201;08;2;22;000;2018;02;10;2;3;5;2;0;1;0;0;0;1;0;0;460581,128299999980000;5481739,814700000000000;8,455740156000047;49,487017274000038
42219;08;4;15;061;2018;03;16;2;3;6;4;0;0;1;1;0;0;0;0;512795,368000000020000;5371707,838000000500000;9,173204783000074;48,498360645000048
42221;08;2;12;000;2018;03;09;4;3;0;1;0;1;0;0;0;0;0;0;456391,712699999970000;5428237,797100000100000;8,403723164000041;49,005494011000053
42248;08;3;15;113;2018;03;17;6;3;7;1;2;0;1;1;0;0;0;1;443428,309699999980000;5310509,969300000000000;8,242417359000058;47,945405134000055
42252;08;1;15;016;2018;02;07;2;2;2;6;0;1;1;0;0;0;0;0;488851,346100000020000;5377207,582299999900000;8,848938854000039;48,547869561000027
42261;08;2;15;108;2018;03;18;4;3;8;7;0;1;0;1;0;0;0;1;448025,778500000010000;5422360,976200000400000;8,290091384000050;48,951984436000032
42263;08;1;16;077;2018;02;12;2;3;0;4;0;0;1;1;0;0;0;0;517254,606900000010000;5391093,747999999700000;9,234371926000051;48,672653357000058
42275;08;3;17;026;2018;03;19;5;2;6;4;2;0;1;1;0;0;0;0;412151,375400000020000;5345372,145999999700000;7,816469110000071;48,255468556000039
42292;08;1;11;000;2018;03;10;5;3;3;6;0;1;0;0;0;0;1;0;508231,482399999980000;5397429,291500000300000;9,111936152000055;48,729832487000067
42318;08;1;11;000;2018;03;15;5;3;5;3;0;1;1;0;0;0;0;0;518184,831000000010000;5403362,110999999600000;9,247548309000024;48,782992655000044
42323;08;2;16;043;2018;02;12;1;3;5;2;0;1;1;0;0;0;0;0;444822,517999999980000;5411792,822999999900000;8,247770489000061;48,856646466000029
42326;08;2;15;029;2018;02;06;1;3;5;3;2;1;1;0;0;0;0;0;467257,236099999980000;5446513,258500000500000;8,550806553000030;49,170557587000076
42328;08;1;11;000;2018;03;07;2;3;5;3;0;1;1;0;0;0;0;0;517052,396799999990000;5405677,968600000300000;9,232228863000046;48,803857878000031
42344;08;1;15;028;2018;02;08;1;2;6;4;0;0;1;1;0;0;0;0;501381,073900000020000;5407088,108000000000000;9,018813045000059;48,816775762000077
42345;08;3;36;014;2018;03;14;4;3;0;4;0;0;0;1;0;1;0;0;390975,625999999990000;5280922,561999999900000;7,547613175000038;47,672498736000080
42347;08;3;25;053;2018;03;15;2;3;6;4;0;0;1;1;0;0;0;0;454770,314000000010000;5341961,936499999800000;8,390962768000065;48,229265534000035
42375;08;2;21;000;2018;03;14;6;3;0;7;0;1;0;0;0;0;0;0;476973,930899999980000;5475655,753600000400000;8,682425900000055;49,433136068000067
42379;08;1;36;065;2018;02;12;4;3;3;2;0;1;1;0;0;0;0;0;559199,780999999960000;5404622,019999999600000;9,806024554000032;48,791774320000059
42389;08;1;17;030;2018;03;13;4;3;6;4;0;0;1;1;0;0;0;0;547686,511599999970000;5389882,334499999900000;9,647574670000040;48,660173498000063
