OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
206775;08221108118300516420;08;1;18;046;2022;11;11;3;3;5;3;0;0;1;1;0;0;0;0;514057,127430974971503;5411742,716878050006926;9,191645873000031;48,858490289000002
206776;08221110212702521700;08;2;15;017;2022;11;22;5;3;5;3;2;0;1;1;0;0;0;0;456651,290170382009819;5421348,035745619796216;8,408006603000050;48,943537687000102
206779;08221202212302398170;08;2;12;000;2022;12;08;6;3;6;7;1;0;0;0;1;0;0;1;455431,592123873997480;5430590,253799670375884;8,390337378000030;49,026585963999999
206781;08221125226600329380;08;2;26;096;2022;11;12;6;3;5;3;0;1;1;1;0;0;0;0;475822,282291336974595;5490027,824294229969382;8,665663215000050;49,562363603999998
206782;08221206115100450950;08;1;15;003;2022;12;18;3;2;6;4;1;0;0;1;1;0;0;0;501014,121624007006176;5392399,107008430175483;9,013778229000019;48,684634109999998
206783;08221129222014572960;08;2;26;084;2022;11;17;3;2;6;4;2;1;0;1;1;0;0;0;468576,371938058000524;5471252,605759840458632;8,566958866000050;49,393154985000102
206785;08221117317010553550;08;3;17;096;2022;11;21;5;2;5;2;2;1;1;1;0;0;0;0;422751,902862988004927;5369877,270312310196459;7,954756041000050;48,477276166000102
206786;08221121311010307510;08;3;11;000;2022;11;16;2;3;6;7;0;0;0;1;1;0;0;0;413116,836314069980290;5316037,762603580020368;7,835453859000040;47,991735315000000
206789;08221205136100448310;08;1;36;088;2022;12;16;2;2;0;1;1;1;1;0;0;0;0;0;579537,141244621016085;5409459,410416450351477;10,083816829000099;48,833014581999997
206790;08221109415400546590;08;4;15;080;2022;11;17;4;3;5;2;2;1;1;1;0;0;0;0;511180,693194034975022;5373425,724756889976561;9,151393811000050;48,513846186000102
206791;08221129222014372580;08;2;22;000;2022;11;17;3;3;5;3;2;1;1;1;0;0;0;0;462392,347334072983358;5478369,220446329563856;8,481067083000029;49,456815387000098
206792;08221114226300553500;08;2;26;056;2022;11;16;2;3;0;7;0;0;1;0;0;0;0;0;485887,140463208022993;5471438,256396650336683;8,805505298000069;49,395472272000099
206793;08221107118000536440;08;1;15;029;2022;11;12;2;3;6;4;0;0;0;1;1;0;0;0;497267,841695178009104;5398714,994703830219805;8,962838076000031;48,741447088000001
206800;08221110115100550980;08;1;15;003;2022;11;14;5;3;5;7;0;0;1;1;0;0;0;0;500572,034239293017890;5391845,340904840268195;9,007771101000060;48,679652928000102
206801;08221128311010345800;08;3;11;000;2022;11;11;2;3;5;3;0;1;1;1;0;0;0;0;414641,491282480012160;5316587,411851580254734;7,855776128000060;47,996884970000103
206802;08221106212502513340;08;2;12;000;2022;11;13;1;3;0;1;0;1;1;0;0;0;0;0;452154,453006369003560;5431932,431855999864638;8,345353121000070;49,038413290000101
206804;08221117222200545730;08;2;22;000;2022;11;17;5;3;0;7;2;1;1;0;1;0;0;0;464684,670999999972992;5481066,885999550111592;8,512455951000049;49,481217280000102
206805;08221128222700346750;08;2;22;000;2022;11;15;2;3;1;7;0;0;1;1;0;0;0;0;461916,144807287026197;5481235,754029880277812;8,474220567000030;49,482568763000103
206808;08221124119400355810;08;1;19;091;2022;11;18;5;3;6;7;2;0;0;1;1;0;0;0;526945,567000000970438;5406873,876999530009925;9,367035617000059;48,814265786000099
206809;08221109317200528790;08;3;17;057;2022;11;13;4;3;5;2;0;0;1;0;0;0;0;1;413841,472466945007909;5379481,077261839993298;7,832229612000050;48,562499701000000
206813;08221116335300559900;08;3;35;075;2022;11;10;4;3;6;6;0;0;1;0;1;0;0;0;487755,607414234022144;5289919,620457169599831;8,836604587000069;47,762527531000003
206816;08221130335100483290;08;3;35;043;2022;11;16;4;3;0;1;1;1;1;0;0;0;0;0;512857,939941344026010;5278352,925423690117896;9,171241605000031;47,658443054000003
206817;08221114416010555900;08;4;15;014;2022;11;15;2;3;5;3;0;0;1;1;0;0;0;0;526093,187413000967354;5374861,305713010020554;9,353405588000040;48,526318314000001
206819;08221110135200546790;08;1;35;019;2022;11;06;5;3;6;4;2;1;0;1;1;0;0;0;583705,072000012034550;5392697,186999520286918;10,137191368000099;48,681703622000001
206820;08221111421200524610;08;4;21;000;2022;11;12;6;3;6;4;0;0;1;0;1;0;0;0;573470,649721615947783;5361128,024715630337596;9,992605005000030;48,399028233000102
206821;08221122316200424840;08;3;16;009;2022;11;16;3;3;0;7;2;0;1;1;0;0;0;0;416982,861511097988114;5324650,704826050437987;7,885592742000030;48,069726096000103
206822;08221203119200461480;08;1;19;020;2022;12;15;7;3;5;2;0;0;1;1;0;0;0;0;520179,628658886998892;5406859,271089740097523;9,274874823000060;48,814390988000099
206825;08221206311010496170;08;3;11;000;2022;12;07;3;2;0;7;0;0;1;0;0;0;0;0;411354,791771080985200;5314262,235884600318968;7,812207860000060;47,975522122000001
206826;08221129127202386050;08;1;27;008;2022;11;20;3;3;5;3;2;1;1;1;0;0;0;0;570739,769122736994177;5461133,416750409640372;9,972991114000020;49,298846859000001
206828;08221117435100569910;08;4;35;016;2022;11;11;5;3;2;6;0;0;1;1;0;0;0;0;534801,840364482952282;5277808,795008569955826;9,463439644000060;47,652738918000097
206831;08221124121500318060;08;1;25;065;2022;11;06;5;3;5;3;2;1;1;1;0;0;0;0;517256,791600468975957;5447996,181385950185359;9,236809923000070;49,184527809000002
206832;08221205126200646010;08;1;26;058;2022;12;05;2;3;7;4;2;0;0;1;1;0;0;0;542493,191914321971126;5450564,031315339729190;9,583380029000070;49,206395948000100
206833;08221110111500535200;08;1;11;000;2022;11;13;5;3;6;4;0;0;0;1;1;0;0;0;515264,539170680975076;5403373,298766200430691;9,207795380000050;48,783171823000004
206834;08221105231402529870;08;2;31;000;2022;11;10;7;3;1;7;0;1;1;1;0;0;0;0;476978,274418256012723;5415898,070837249979377;8,685904137000019;48,895602589000099
206835;08221123317100385320;08;3;17;001;2022;11;15;4;3;5;2;0;1;1;0;0;0;0;0;432361,761570097005460;5387382,878474890254438;8,081923483000031;48,635849232000098
206836;08221117212010562390;08;2;12;000;2022;11;17;5;3;6;2;2;1;0;1;1;0;0;0;461469,617037402000278;5427304,446844499558210;8,473241039000071;48,997436217000001
206837;08221128111500567190;08;1;11;000;2022;11;07;2;3;0;5;1;0;1;1;0;0;0;0;507504,669754524016753;5396556,894495359621942;9,102036699000051;48,721993552000100
206839;08221129436400452650;08;4;36;009;2022;11;11;3;3;6;7;0;0;1;0;1;0;0;0;555482,887815678026527;5306996,074430620297790;9,742550477000069;47,913887483000103
206840;08221109121400556380;08;1;25;058;2022;11;17;4;3;2;6;2;1;1;1;0;0;0;0;509371,253262382000685;5444279,718099240213633;9,128512832000069;49,151268178000102
206842;08221113426100538710;08;4;26;021;2022;11;04;1;3;0;1;2;0;1;0;0;0;0;0;558339,092244097962976;5327803,265229170210660;9,783603139000039;48,100822451000099
206844;08221116117010550280;08;1;17;025;2022;11;09;4;2;6;4;0;1;0;1;1;0;0;0;557471,789382242946886;5389662,201536689884961;9,780414733000040;48,657369716000098
206845;08221125335100576140;08;3;35;043;2022;11;17;6;3;5;2;2;0;1;1;0;0;0;0;511930,240180915978272;5280384,682855780236423;9,158942072000061;47,676741924000098
206847;08221123211100379110;08;2;11;000;2022;11;20;4;3;5;3;2;1;1;1;0;0;0;0;440810,259999997972045;5403695,550999520346522;8,194245587000070;48,783441632000098
206851;08221120121500299620;08;1;25;068;2022;11;00;1;3;9;1;2;1;1;0;0;0;0;0;519860,825164925015997;5458420,908904969692230;9,273060261000071;49,278221019999997
206853;08221109115100564570;08;1;15;002;2022;11;17;4;3;4;2;1;1;1;1;0;0;0;0;499241,766299123992212;5386111,846754689700902;8,989709876000060;48,628073303000100
206854;08221110421300652280;08;4;25;141;2022;11;17;5;3;2;6;1;1;1;1;0;0;0;0;568054,989282347960398;5362821,624711249954998;9,919723083000060;48,414870724000103
206855;08221113111500554130;08;1;11;000;2022;11;15;1;3;6;4;0;0;0;1;1;0;0;0;519480,286163670010865;5401724,004956659860909;9,265105418000079;48,768217239000101
206856;08221123111500316720;08;1;11;000;2022;11;10;4;3;5;3;0;0;1;1;0;0;0;0;512161,112195299996529;5402346,626295359805226;9,165518429000031;48,774004374000100
206857;08221116231000536560;08;2;31;000;2022;11;13;4;3;6;7;0;0;0;1;1;0;0;0;480176,041066657984629;5418079,960278539918363;8,729426227000030;48,915340708000002
206861;08221129415300387010;08;4;15;059;2022;11;13;3;3;5;2;0;1;1;1;0;0;0;0;516941,589797690976411;5368994,530708629637957;9,229219769000050;48,473852647999998
206862;08221114317100564800;08;3;17;001;2022;11;22;2;3;6;4;2;0;0;1;1;0;0;0;431321,167310562974308;5386765,021626089699566;8,067903468000051;48,630178168999997
206863;08221108118300563570;08;1;18;046;2022;11;14;3;3;5;3;0;0;1;1;0;0;0;0;513225,247446488996502;5411871,442018340341747;9,180308774000030;48,859666566000001
206864;08221110135200558500;08;1;35;019;2022;11;06;5;3;5;3;1;1;1;1;0;0;0;0;584061,847505721030757;5392406,525715139694512;10,141978302000000;48,679041376000001
206865;08221112311010556240;08;3;11;000;2022;11;00;7;3;0;7;2;0;1;0;0;0;0;0;414175,162511543021537;5316640,726524779573083;7,849515668000040;47,997302124999997
206867;08221203222700648320;08;2;22;000;2022;12;12;7;2;5;3;0;0;1;1;0;0;0;0;462405,371766560012475;5480746,708288820460439;8,481020950000071;49,478200545000000
206868;08221125317300576010;08;3;17;026;2022;11;14;6;3;4;6;0;0;1;1;0;0;0;0;411989,568750942999031;5345172,615801829844713;7,814331173000030;48,253651355000002
206871;08221107111500517390;08;1;11;000;2022;11;13;2;3;5;3;0;0;1;1;0;0;0;0;519465,323781032988336;5401648,961459210142493;9,264898248000071;48,767542624000001
206872;08221117311010561620;08;3;36;050;2022;11;19;5;3;0;7;2;1;1;1;0;0;0;0;400472,506579160981346;5275228,083458339795470;7,675386876000060;47,622806552000000
206873;08221121221400576470;08;2;21;000;2022;11;19;2;3;0;5;2;0;1;1;0;0;0;0;476099,191896811011247;5469447,816562510095537;8,670735374000060;49,377262950000002
206877;08221110121100552380;08;1;25;006;2022;11;06;5;3;5;3;2;0;1;1;0;0;0;0;507375,744000000995584;5454179,920999540016055;9,101329183000081;49,240350644000003
206878;08221111326300524080;08;3;26;052;2022;11;11;6;3;0;1;0;0;1;0;0;0;0;0;450471,223152976017445;5331066,247995889745653;8,334347786000020;48,130923508000102
206879;08221106222800524000;08;2;22;000;2022;11;21;1;3;1;5;2;0;1;1;0;0;0;0;461561,921088751987554;5486725,091620399616659;8,468796107000060;49,531919928999997
206881;08221117118200562270;08;1;18;011;2022;11;13;5;3;2;6;0;0;1;1;0;0;0;0;504925,346586535975803;5407826,918045659549534;9,067102121000060;48,823404027999999
206885;08221109226600557130;08;2;26;096;2022;11;13;4;3;9;4;0;1;0;0;1;1;0;0;474885,772999999986496;5488598,787999549880624;8,652804259000050;49,549471884000098
206886;08221111212702559820;08;2;15;108;2022;11;09;6;2;0;7;0;0;0;0;1;0;1;0;449103,786873514996842;5424472,224043619818985;8,304550598000050;48,971064812000101
206888;08221122212302315300;08;2;12;000;2022;11;15;3;3;6;7;0;0;0;1;1;0;0;0;457081,421688126982190;5428441,240740610286593;8,413131855000071;49,007372362000098
206889;08221204116200652160;08;1;16;078;2022;12;16;1;3;6;6;0;0;0;1;1;0;0;0;512541,374241945974063;5392216,081524780020118;9,170385774000071;48,682862419000102
206890;08221116119100560960;08;1;19;008;2022;11;15;4;2;6;4;0;0;0;1;1;0;0;0;531899,877235503052361;5421630,192903369665146;9,435669629000071;48,946772265000000
206891;08221126119400403410;08;1;19;079;2022;11;13;7;3;5;3;0;0;1;1;0;0;0;0;522404,075257965014316;5407974,990665639750659;9,305235412000060;48,824351516000000
206892;08221206326200650740;08;3;26;074;2022;12;15;3;3;6;4;0;0;0;1;1;0;0;0;465124,938756380986888;5323308,349667809903622;8,531915124000021;48,062099633999999
206894;08221129317300350420;08;3;17;065;2022;11;13;3;3;5;3;0;1;1;1;0;0;0;0;415546,926764525007457;5354666,056774220429361;7,860346398000050;48,339528427000097
206896;08221108111250519050;08;1;11;000;2022;11;15;3;3;6;7;0;0;0;0;1;0;0;1;517161,641002018004656;5400599,537374950014055;9,233504584000061;48,758169888000097
206898;08221110415400548850;08;4;15;061;2022;11;12;5;2;0;1;0;0;1;0;0;0;0;0;512698,769226854026783;5371402,532067810185254;9,171887892000029;48,495615962000002
206900;08221122111500377930;08;1;11;000;2022;11;19;3;3;6;4;2;0;0;1;1;0;0;0;512531,951251455990132;5403257,463057340122759;9,170593462000060;48,782190834000097
206901;08221202222500382200;08;2;22;000;2022;12;15;6;3;5;3;0;1;1;1;0;0;0;0;462393,029868735990021;5478369,520832650363445;8,481076472000041;49,456818130999999
206904;08221109416010538680;08;4;16;025;2022;11;06;4;2;5;3;2;1;1;1;0;0;0;0;505070,600011704023927;5361791,855206849984825;9,068518291000030;48,409261677000103
206905;08221128311010344500;08;3;11;000;2022;11;11;2;3;0;7;0;1;1;0;0;0;0;0;414358,444714908022434;5316588,213730550371110;7,851982540000050;47,996854331000101
206906;08221107226600524620;08;2;26;096;2022;11;08;2;3;8;1;0;0;1;0;0;0;0;0;475981,842211354989558;5488227,798926699906588;8,667979389000040;49,546179451999997
206907;08221124117400352630;08;1;17;018;2022;11;21;5;3;0;7;2;0;1;0;0;0;0;0;538473,933815744007006;5395972,197868299670517;9,523042576000019;48,715591617000001
206908;08221117221011549660;08;2;21;000;2022;11;13;5;3;5;4;0;1;0;1;1;0;0;0;476526,718202135991305;5474161,206682279706001;8,676346515000031;49,419675806999997
206909;08221128417300412760;08;4;17;031;2022;11;09;2;3;6;7;0;0;0;1;1;0;0;0;497436,443482481990941;5356391,914367070421576;8,965391970000040;48,360695862999997
206910;08221118116100561940;08;1;16;019;2022;11;18;6;3;6;2;2;1;0;1;1;0;0;0;523280,568908480985556;5398441,365377330221236;9,316636735000030;48,738556489000104
206911;08221129436100388630;08;4;36;055;2022;11;17;3;2;0;1;2;1;1;0;0;0;0;0;576199,133160918019712;5297478,359921090304852;10,018086903000000;47,826139177000101
206916;08221111425000549870;08;4;26;011;2022;11;18;6;2;0;1;2;1;1;0;0;0;0;0;550989,832383363973349;5335296,358199870213866;9,685793802000029;48,168863477999999
206917;08221121335400307450;08;3;35;079;2022;11;18;2;3;5;3;0;1;1;1;0;0;0;0;500846,512878158013336;5299583,435366939753294;9,011315191000049;47,849593380999998
206919;08221125311010459200;08;3;36;069;2022;11;08;6;2;2;6;0;1;1;1;0;0;0;0;408552,292999980971217;5267839,531999490223825;7,784435027000030;47,557531744000102
206920;08221206436400579980;08;4;36;082;2022;12;16;3;3;5;3;0;0;1;1;0;0;0;0;547731,168721084017307;5296261,753053709864616;9,637627619000060;47,817936463000102
206922;08221128317100432970;08;3;17;110;2022;11;13;2;2;2;2;0;1;1;1;0;0;0;0;426887,592953565006610;5382834,825143299996853;8,008433449000050;48,594323909000103
206923;08221107325102526720;08;3;25;045;2022;11;17;2;3;1;5;1;0;1;1;0;0;0;0;467219,305007849994581;5348930,279629429802299;8,558047582000031;48,292722019999999
206926;08221201115300411880;08;1;15;050;2022;12;16;5;3;6;7;1;0;0;1;1;0;0;0;489461,449249022989534;5400992,091953880153596;8,856600015000030;48,761848647000100
206928;08221205111370581280;08;1;11;000;2022;12;17;2;3;0;1;2;0;1;0;0;0;0;0;510007,771520561014768;5406099,378036459907889;9,136301961000070;48,807802187999997
206930;08221115119300534620;08;1;19;067;2022;11;07;3;3;5;3;1;1;1;1;0;0;0;0;539430,586000001989305;5405705,863999520428479;9,536979941000030;48,803092006000000
206932;08221106119400539640;08;1;19;079;2022;11;12;1;3;2;6;0;0;1;1;0;0;0;0;522774,735914402990602;5408617,588015370070934;9,310320946000051;48,830118683000101
206933;08221123311010346450;08;3;11;000;2022;11;16;4;2;6;7;2;1;1;0;1;0;0;0;414357,814028459019028;5316587,269365199841559;7,851974276000020;47,996845751000102
206934;08221116426100535960;08;4;26;021;2022;11;11;4;3;0;1;0;1;1;0;0;0;0;0;559046,881286130053923;5327053,210764040239155;9,793005353000069;48,094009618000001
206935;08221128212010367310;08;2;12;000;2022;11;19;2;3;5;3;2;1;1;1;0;0;0;0;455094,655002643004991;5429276,151365749537945;8,385874062000029;49,014741082999997
206939;08221111118200552550;08;1;18;011;2022;11;12;6;3;4;1;0;0;1;1;0;0;0;0;504927,369596980977803;5408900,268364219926298;9,067142581000040;48,833059743000000
206941;08221123111240315150;08;1;11;000;2022;11;19;4;3;0;7;2;1;1;0;0;0;0;0;518055,413777781999670;5402759,876845399849117;9,245760132000040;48,777578800000100
206945;08221207115300500720;08;1;15;028;2022;12;08;4;3;5;3;0;0;1;1;0;0;0;0;500248,938000001013279;5404961,814999530091882;9,003389754000070;48,797649288000102
206946;08221118327200558470;08;3;27;049;2022;11;17;6;3;6;2;2;1;0;1;1;0;0;0;472255,284169143997133;5324187,804699559696019;8,627557500000020;48,070362004000103
206947;08221129316200356980;08;3;16;056;2022;11;15;3;3;5;2;0;1;1;1;0;0;0;0;423060,819659447006416;5327062,018867909908295;7,966733547000050;48,092179578000099
206950;08221118119300565670;08;1;19;067;2022;11;07;6;3;5;3;0;1;1;1;0;0;0;0;538178,069238755037077;5405926,283207139931619;9,519943959000051;48,805152994000103
206952;08221111416010549170;08;4;17;044;2022;11;17;6;2;6;4;2;0;0;1;1;0;0;0;499159,264609765028581;5336959,169498939998448;8,988688719000040;48,185868821000000
206954;08221202437000449230;08;4;37;076;2022;12;07;6;3;4;6;2;1;1;0;0;0;0;0;524073,811535193002783;5321343,382081880234182;9,323005382000080;48,044920021000102
206957;08221110116100548940;08;1;16;019;2022;11;12;5;3;6;7;0;0;0;1;1;0;0;0;523562,324000001011882;5398516,286999519914389;9,320473081000049;48,739219882000000
206958;08221129118600354770;08;1;18;050;2022;11;14;3;3;6;4;0;0;0;1;1;0;0;0;505792,705501167976763;5417190,113138020038605;9,079051423000070;48,907626151000002
206959;08221106136100523600;08;1;36;088;2022;11;09;1;3;9;1;0;0;1;0;0;0;0;0;582790,449585034046322;5407798,506972740404308;10,127804094000100;48,817650927999999
206960;08221124111230322130;08;1;11;000;2022;11;07;5;3;0;1;1;1;1;0;0;0;0;0;508172,288948288012762;5397531,487853580154479;9,111133235000070;48,730752627000101
206961;08221117416200553320;08;4;16;041;2022;11;20;5;3;6;4;2;1;1;0;1;0;0;0;504443,866566191019956;5374605,377923440188169;9,060185487000069;48,524542601000100
206962;08221128136300422200;08;1;36;044;2022;11;15;2;2;0;7;0;0;1;0;0;0;0;0;558559,853338744025677;5407958,536270339973271;9,797788578000050;48,821847035000097
206966;08221109212010549810;08;2;12;000;2022;11;19;4;2;5;3;2;1;1;1;0;0;0;0;458284,914000002027024;5428080,651999530382454;8,429624576000039;49,004211332000096
206967;08221111226400548810;08;2;26;084;2022;11;08;6;3;6;4;0;0;0;1;1;0;0;0;468544,923466016014572;5471276,041707599535584;8,566523641000060;49,393364162000097
206969;08221123127100340460;08;1;27;025;2022;11;16;4;3;5;3;2;1;1;1;0;0;0;0;553855,241568107972853;5430558,600625890307128;9,736685335000059;49,025560202000101
206973;08221130421200437500;08;4;21;000;2022;11;19;4;3;1;5;2;0;1;1;0;0;0;0;573262,792573772952892;5361236,759559719823301;9,989816221000069;48,400030516000101
206974;08221120226400634470;08;2;26;037;2022;11;10;1;2;5;3;0;1;1;1;0;0;0;0;466289,639873303007334;5468620,992821750231087;8,535670121000070;49,369362035000101
206976;08221124335010390670;08;3;35;043;2022;11;08;5;1;5;2;0;0;1;0;0;0;0;0;513162,285534956026822;5278892,561203350313008;9,175311104000061;47,663292403000099
206977;08221109127100545910;08;1;27;076;2022;11;07;4;3;6;2;1;0;0;1;1;0;0;0;556820,225636829971336;5439919,796477990224957;9,778554008000070;49,109495137000103
206978;08221111226600549930;08;2;26;096;2022;11;15;6;2;6;4;0;0;0;1;1;0;0;0;476381,734566806000657;5488615,584470160305500;8,673484052000051;49,549683162000100
206979;08221105426200521060;08;4;26;070;2022;11;10;7;3;3;2;0;0;1;1;0;0;0;0;565715,216068389010616;5342163,175838139839470;9,884886106000071;48,229283916999997
206981;08221116335300551240;08;3;35;075;2022;11;16;4;3;7;1;1;0;1;0;0;0;0;0;488412,242569427005947;5291179,476099650375545;8,845333424000049;47,773875246000003
206984;08221130311010646560;08;3;11;000;2022;11;18;4;2;3;2;2;0;1;0;0;0;0;0;413756,315624464012217;5317227,129715920425951;7,843784320000050;48,002520665000098
