UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;PLST
08251025111500593850;08;1;11;000;2025;10;23;7;1;6;4;2;0;0;0;1;0;0;1;511722,423399999737740;5402500,096200000494719;9,159552068000039;48,775393400000041;1
08251022118400566280;08;1;18;048;2025;10;07;4;3;4;2;2;1;1;1;0;0;0;0;515291,957700000144541;5415812,645099999383092;9,208632846000057;48,895073136000065;1
08251111118400676750;08;1;18;048;2025;11;06;3;3;5;2;2;1;1;1;0;0;0;0;511863,579800000414252;5414885,458100000396371;9,161831743000050;48,886807526000041;1
08251106212702638420;08;2;15;047;2025;11;15;5;2;0;7;0;1;1;0;0;0;0;0;459086,016999999992549;5409885,909800000488758;8,442402641000058;48,840597607000063;1
08251105336300674480;08;3;36;090;2025;11;17;4;3;0;7;1;0;1;0;0;0;0;0;418409,879999999888241;5294661,970000000670552;7,910428015000036;47,800142044000040;1
08251022116010593300;08;1;16;019;2025;10;08;4;3;4;6;0;1;1;0;0;0;0;1;523028,822100000455976;5398167,692099999636412;9,313197511000055;48,736103911000043;1
08251018212102620600;08;2;15;101;2025;10;13;7;3;0;7;0;0;1;0;0;0;0;0;465578,949699999764562;5428122,466800000518560;8,529349367000066;49,005037362000053;1
08251104116400657680;08;1;16;033;2025;11;10;3;3;5;2;0;0;1;1;0;0;0;0;533815,908800000324845;5387787,497400000691414;9,459050762000061;48,642233488000045;1
08251024311010578500;08;3;36;091;2025;10;13;6;3;1;7;0;0;1;1;0;0;0;0;395809,471099999733269;5272313,087600000202656;7,614037805000066;47,595852412000056;1
08251112118400665900;08;1;18;048;2025;11;17;4;3;2;6;2;0;1;1;0;0;0;0;513155,581600000150502;5416055,472599999979138;9,179493597000032;48,897306595000032;1
08251111111370677090;08;1;11;000;2025;11;09;3;3;1;5;0;0;1;1;0;0;0;0;511438,355499999597669;5410911,209699999541044;9,155920136000077;48,851064022000060;1
08251016435200609810;08;4;35;067;2025;10;12;5;3;5;7;0;0;1;0;0;0;0;1;528347,535600000061095;5291552,626499999314547;9,378387053000040;47,776713197000049;1
08251113117100684540;08;1;17;019;2025;11;18;5;3;6;7;2;0;0;1;1;0;0;0;551977,348000000230968;5393309,149900000542402;9,706269842000040;48,690656928000067;1
08251028222800615270;08;2;22;000;2025;10;05;3;3;5;3;2;0;1;1;0;0;0;0;462445,303399999625981;5487132,868599999696016;8,480964841000059;49,535643042000061;1
08251216226700804200;08;2;26;098;2025;12;10;3;3;5;3;0;0;1;1;0;0;0;0;476654,454300000332296;5459889,050699999555945;8,678944410000042;49,291303848000041;1
08251201111330744000;08;1;11;000;2025;12;09;2;3;0;1;0;2;1;0;0;0;0;0;513112,541299999691546;5408473,948300000280142;9,178663430000029;48,829105728000059;1
08251217311010777570;08;3;36;091;2025;12;08;4;3;5;3;0;0;1;0;0;0;1;0;394543,709599999710917;5272635,787499999627471;7,597127975000035;47,598550492000072;1
08251208336200754070;08;3;36;069;2025;12;06;2;3;5;2;2;1;1;1;0;0;0;0;409042,098100000061095;5268423,169299999251962;7,790823426000031;47,562850881000031;1
08251126125102718510;08;1;25;069;2025;11;07;4;2;6;4;1;1;0;1;1;0;0;0;524678,549399999901652;5453882,168500000610948;9,339016796000067;49,237219287000073;1
08251217221011781660;08;2;21;000;2025;12;07;4;3;0;6;2;0;1;0;0;0;0;1;477355,988900000229478;5472895,378599999472499;8,687852665000037;49,408321330000035;1
08251128222800730070;08;2;22;000;2025;11;05;6;3;5;2;2;1;1;1;0;0;0;0;462451,824300000444055;5487132,942700000479817;8,481054954000058;49,535644113000046;1
08251206336300779740;08;3;36;081;2025;12;18;7;3;6;2;2;1;0;1;1;0;0;0;412346,995900000445545;5278542,607200000435114;7,832724541000061;47,654339424000057;1
08251215127202790300;08;1;27;014;2025;12;11;2;3;6;4;0;0;0;1;1;0;0;0;579095,334200000390410;5443429,793999999761581;10,084407825000028;49,138601853000068;1
08251210116100823200;08;1;16;019;2025;12;18;4;3;5;3;1;0;1;1;0;0;0;0;523909,878999999724329;5398667,484999999403954;9,325208900000064;48,740566798000032;1
08251126436200725280;08;4;36;064;2025;11;09;4;3;0;7;0;1;1;0;0;0;0;0;545799,096599999815226;5291869,261700000613928;9,611355349000064;47,778557707000061;1
08251208127202767310;08;1;27;014;2025;12;13;2;3;6;4;0;1;0;0;1;0;0;1;576756,719999999739230;5443956,436200000345707;10,052451168000061;49,143635060000065;1
08251204118400774950;08;1;18;051;2025;12;18;5;3;4;6;2;0;1;0;0;0;0;0;510906,360100000165403;5415368,149399999529123;9,148787187000039;48,891167286000041;1
08251209416200758020;08;4;16;041;2025;12;17;3;3;3;5;2;1;1;1;0;0;0;0;505864,816800000146031;5374143,074699999764562;9,079423601000030;48,520371887000067;1
08251125136100692870;08;1;36;088;2025;11;08;3;3;0;7;0;2;1;0;0;0;0;0;586952,191599999554455;5406461,662900000810623;10,184201401000053;48,805058839000026;1
08251212118200774800;08;1;18;011;2025;12;08;6;3;1;5;0;0;1;1;0;0;0;0;504670,448200000450015;5408283,345799999311566;9,063634627000056;48,827511969000057;1
08251218222500834210;08;2;22;000;2025;12;00;5;3;5;5;2;0;1;1;0;0;0;0;462843,481200000271201;5479267,524700000882149;8,487207527000066;49,464922977000072;1
08251124415400695830;08;4;15;061;2025;11;14;2;3;6;4;0;0;0;1;1;0;0;0;515946,760999999940395;5371388,694599999114871;9,215851211000029;48,495417430000032;1
08251209235200816470;08;2;35;046;2025;12;13;3;1;6;6;0;0;0;1;1;0;0;0;480054,809999999590218;5377870,137199999764562;8,729717582000035;48,553611978000049;1
08251206436200764710;08;4;36;064;2025;12;01;7;3;6;6;2;1;1;0;1;0;0;0;545996,716199999675155;5292267,300000000745058;9,614035313000045;47,782124784000075;1
08251126336400695860;08;3;36;091;2025;11;05;4;3;0;7;2;1;1;0;0;0;0;0;396704,497999999672174;5272510,674000000581145;7,625893536000035;47,597772962000079;1
08251202119100753880;08;1;19;008;2025;12;17;3;3;5;3;2;0;1;1;0;0;0;0;531897,097000000067055;5422531,675000000745058;9,435702265000032;48,954881630000045;1
08251215231000808750;08;2;31;000;2025;12;09;2;3;3;6;0;0;1;1;0;0;0;0;477658,194799999706447;5415394,393400000408292;8,695208004000051;48,891096572000038;1
08251212311010766850;08;3;11;000;2025;12;17;6;3;5;3;2;0;1;1;0;0;0;0;413285,263000000268221;5316517,475099999457598;7,837613975000068;47,996073355000078;1
08251124311010718620;08;3;11;000;2025;11;06;2;3;5;3;2;1;1;1;0;0;0;0;413040,965599999763072;5316506,460699999704957;7,834342172000049;47,995941097000070;1
08251211212702788570;08;2;15;017;2025;12;14;5;3;2;6;0;0;1;1;0;0;0;0;457162,538599999621511;5420951,921599999070168;8,415029749000041;48,940010166000036;1
08251219225100813830;08;2;25;058;2025;12;07;6;3;4;2;0;0;1;1;0;0;0;0;509772,974700000137091;5465937,072899999096990;9,134550186000070;49,346074204000047;1
08251208421200819260;08;4;21;000;2025;12;07;2;3;1;5;1;0;1;1;0;0;0;0;572776,943400000222027;5364882,313899999484420;9,983885769000040;48,432879302000060;1
08251124121200738410;08;1;21;000;2025;11;21;2;3;5;2;2;0;1;1;0;0;0;0;515590,850999999791384;5442493,889000000432134;9,213735790000044;49,135077632000048;1
08251211335100777000;08;3;35;043;2025;12;18;5;3;0;7;2;0;1;0;0;0;0;0;513703,793999999761581;5281190,650000000372529;9,182595645000049;47,683958567000047;1
08251128118400729270;08;1;18;048;2025;11;18;6;3;5;2;2;0;1;1;0;0;0;0;513962,425099999643862;5415425,505000000819564;9,190480506000029;48,891621916000076;1
08251124311010720810;08;3;11;000;2025;11;12;2;3;5;3;0;1;1;1;0;0;0;0;414989,335099999792874;5320420,331800000742078;7,859677947000023;48,031409896000071;1
08251127316100726810;08;3;16;011;2025;11;11;5;3;5;3;0;0;1;1;0;0;0;0;413145,741399999707937;5330762,140900000929832;7,832851028000050;48,124188436000054;1
08251210335100757590;08;3;35;043;2025;12;16;4;3;0;1;2;0;1;0;0;0;0;0;513141,311900000087917;5278635,276499999687076;9,175024016000066;47,660977864000074;1
08251210212010815020;08;2;12;000;2025;12;21;4;3;6;3;2;1;1;0;1;0;0;0;457081,470300000160933;5428798,186799999326468;8,413094782000030;49,010583141000041;1
08251127117300700540;08;1;17;026;2025;11;23;5;3;8;1;2;1;1;0;0;0;0;0;548222,307799999602139;5395353,449999999254942;9,655488598000034;48,709347907000051;1
08251219136000816040;08;1;36;065;2025;12;12;6;3;1;5;0;1;1;1;0;0;0;0;559089,822100000455976;5405294,645400000736117;9,804624338000053;48,797835078000048;1
08251122336200716890;08;3;36;069;2025;11;09;7;3;5;4;0;0;0;1;1;0;0;0;405036,273000000044703;5267283,035399999469519;7,737830181000049;47,552020877000075;1
08251215222800829310;08;2;22;000;2025;12;16;2;3;5;3;1;0;1;1;0;0;0;0;460252,671299999579787;5488721,322699999436736;8,450502184000072;49,549790266000059;1
08251212222200766230;08;2;22;000;2025;12;11;6;3;0;7;0;0;1;0;0;0;0;0;461332,655000000260770;5481804,677899999544024;8,466109729000038;49,487649036000050;1
08251209215102785210;08;2;15;109;2025;12;09;3;2;0;7;0;0;1;0;0;0;0;0;460715,595999999903142;5432730,091700000688434;8,462407670000061;49,046193382000070;1
08251124316200686980;08;3;16;009;2025;11;12;2;3;5;2;0;1;1;1;0;0;0;0;418117,440700000151992;5324510,999099999666214;7,900846969000042;48,068616075000079;1
08251209325202797650;08;3;25;049;2025;12;09;3;3;6;2;0;0;0;1;1;0;0;0;472438,083599999547005;5334647,085799999535084;8,629335076000075;48,164470141000038;1
08251205221400756670;08;2;21;000;2025;12;10;6;3;5;3;0;1;1;1;0;0;0;0;477621,326999999582767;5469625,368799999356270;8,691694439000059;49,378917833000060;1
08251201212502744310;08;2;12;000;2025;12;09;2;3;0;7;0;2;1;0;0;0;0;0;453447,990799999795854;5430003,817999999970198;8,363272211000037;49,021164421000037;1
08251210119300771460;08;1;19;067;2025;12;07;4;3;6;2;2;1;0;1;1;0;0;0;539044,894500000402331;5404520,293199999257922;9,531614982000065;48,792451497000059;1
08251203111140765790;08;1;11;000;2025;12;17;4;3;5;2;2;0;1;0;0;0;0;0;512459,989299999549985;5401498,109699999913573;9,169560564000051;48,766365259000054;1
08251122111500684810;08;1;11;000;2025;11;12;7;3;6;2;0;0;0;1;1;0;0;0;511729,296500000171363;5400759,047800000756979;9,159595976000048;48,759730893000039;1
08251129436400733540;08;4;36;082;2025;11;17;7;2;3;6;2;1;1;1;0;0;0;0;547762,465599999763072;5295983,391799999400973;9,638014996000038;47,815429747000053;1
08251212136000794630;08;1;36;044;2025;12;13;6;3;6;4;0;0;0;1;1;0;0;0;558694,184000000357628;5407754,964999999850988;9,799589313000070;48,820003229000065;1
08251209222800821290;08;2;22;000;2025;12;06;3;3;5;5;2;0;1;1;0;0;0;0;462814,850499999709427;5485776,153100000694394;8,486199968000051;49,523462962000053;1
08251129116500720960;08;1;16;049;2025;11;11;7;3;5;3;0;1;1;1;0;0;0;0;525716,169999999925494;5387846,105000000447035;9,349102958000060;48,643146444000081;1
08251202111110746720;08;1;11;000;2025;12;13;3;3;6;2;0;0;0;1;1;0;0;0;513237,335099999792874;5402594,597500000149012;9,180174236000028;48,776213138000060;1
08251203317000746280;08;3;17;047;2025;12;10;4;3;6;7;0;0;0;1;1;0;0;0;418962,042799999937415;5364112,937599999830127;7,904600887000072;48,424949894000065;1
08251216311010792870;08;3;11;000;2025;12;08;3;3;5;3;0;0;1;1;0;0;0;0;412454,317999999970198;5314407,975999999791384;7,826907929000072;47,976984497000046;1
08251121128100713310;08;1;28;007;2025;11;17;6;3;6;7;2;0;0;1;1;0;0;0;555922,773599999956787;5482543,004000000655651;9,772225736000053;49,492944737000073;1
08251202436000744800;08;4;35;024;2025;12;11;3;3;0;1;0;0;1;0;0;0;0;0;527310,507199999876320;5279288,524199999868870;9,363775936000025;47,666412424000043;1
08251201421300787500;08;4;25;039;2025;12;13;2;3;4;2;0;0;1;1;0;0;0;0;566163,521999999880791;5352964,020899999886751;9,892613065000035;48,326398023000081;1
08251216216200815200;08;2;16;007;2025;12;15;3;3;2;6;0;0;1;1;0;0;0;0;436653,918399999849498;5393827,716700000688434;8,139188491000027;48,694270977000031;1
08251130126200713900;08;1;26;011;2025;11;19;1;3;8;7;2;1;1;0;0;0;0;0;532411,788200000301003;5448646,501800000667572;9,444824924000045;49,189763817000028;1
08251208221400765500;08;2;21;000;2025;12;16;2;3;5;3;1;1;1;1;0;0;0;0;474063,847199999727309;5474839,235999999567866;8,642344382000033;49,425674502000049;1
08251202231202761760;08;2;36;072;2025;12;19;3;3;6;6;2;0;0;1;1;0;0;0;466996,331399999558926;5410643,521800000220537;8,550143655000056;48,847883752000030;1
08251128316100729500;08;3;16;011;2025;11;12;6;3;5;3;0;0;1;1;0;0;0;0;414163,487900000065565;5329905,033500000834465;7,846697236000068;48,116616671000031;1
08251120212010701680;08;2;12;000;2025;11;14;5;1;5;3;0;0;1;1;0;0;0;0;453774,224000000394881;5428571,630000000819564;8,367897204000030;49,008306360000063;1
08251120325102675340;08;3;25;045;2025;11;11;5;3;9;1;0;2;1;0;0;0;0;0;466232,301900000311434;5347844,661800000816584;8,544827941000051;48,282903409000028;1
08251129436300733530;08;4;36;094;2025;11;18;7;3;0;7;2;0;1;0;0;0;0;0;571981,718700000084937;5286618,579099999740720;9,959946845000047;47,728927506000048;1
08251121121200678360;08;1;21;000;2025;11;15;6;3;3;6;0;0;1;1;0;0;0;0;515195,533900000154972;5442318,480599999427795;9,208309793000069;49,133509677000063;1
