Unfall_ID;Original_Unfall_ID;Datum + Uhrzeit;Koordinaten Breitengrad;Koordinaten Längengrad;Gemeinde;Anzahl der Getöteten;Anzahl der Schwerverletzten;Anzahl der Leichtverletzten;Anzahl Beteiligte;Unfallart;Charakteristik;Besonderheiten;Lichtzeichenanlage;Lichtverhältnisse;Straßenzustand;Aufprall auf Hindernis;Unfallkategorie;Unfalltyp;Beteiligter 1: Ursachen;Beteiligter 2: Ursachen;Beteiligter 1: Verkehrsbeteiligung;Beteiligter 2: Verkehrsbeteiligung;beteiligt_fuss;beteiligt_fahrrad;beteiligt_pkw;beteiligt_sonst_kfz;beteiligt_sonst;Anzahl Fahrrad;Anzahl zu Fuß;Anzahl Pkw;Anzahl Pkw/Lkw/Bus;Anzahl sonstige Kfz;Anzahl sonstige;Anzahl sonstige Verkehrsmittel
12179;BWPV220001996850;2022-10-26T04:34:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12180;BWPV220001997159;2022-10-26T17:37:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12181;BWPV220001997321;2022-11-05T22:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12182;BWPV220001997344;2022-10-26T17:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
12183;BWPV220001997758;2022-11-06T12:30:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
12184;BWPV220001998241;2022-11-04T11:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12185;BWPV220001998270;2022-11-02T13:20:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Schwerverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12186;BWPV220001998921;2022-11-07T06:30:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Kreuzung;Schienengleicher Wegübergang;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
12187;BWPV220001999279;2022-11-02T15:15:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;Verkehrsberuhigter Bereich;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;0;;;1
12188;BWPV220001999552;2022-10-28T06:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12189;BWPV220001999673;2022-10-29T17:10:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;sonstiges Hindernis;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;0;;;1
12190;BWPV220001999676;2022-11-08T14:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;"Schienengleicher Wegübergang; Haltestelle";;;;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;;;;;TRUE;FALSE;;;;0;1;;0;;;1
12191;BWPV220001999766;2022-11-08T18:15:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12192;BWPV220001999960;2022-11-02T14:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;0;;;1
12193;BWPV220002000082;2022-10-30T20:43:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
12194;BWPV220002000144;2022-10-31T18:40:00Z;;;Karlsruhe, Stadt;0;0;1;1;Aufprall auf Fahrbahnhindernis;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;sonstiges Hindernis;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
12195;BWPV220002000589;2022-11-08T16:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12196;BWPV220002000704;2022-11-09T18:20:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12197;BWPV220002000719;2022-11-08T11:30:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
12198;BWPV220002000892;2022-11-08T16:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12199;BWPV220002001264;2022-11-09T07:00:00Z;;;Karlsruhe, Stadt;0;0;0;3;Unfall anderer Art;Einmündung;;;;;sonstiges Hindernis;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;2;;1;;;0
12200;BWPV220002001932;2022-11-10T09:00:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12201;BWPV220002002187;2022-11-08T06:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12202;BWPV220002002419;2022-11-02T11:08:00Z;;;Karlsruhe, Stadt;0;0;0;3;Abkommen von Fahrbahn nach rechts;Einmündung;;;;;sonstiges Hindernis;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Fahrunfall;;;;;TRUE;FALSE;;;;0;2;;1;;;0
12203;BWPV220002002468;2022-11-04T12:50:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;Schienengleicher Wegübergang;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
12204;BWPV220002002493;2022-10-22T14:50:00Z;;;Karlsruhe, Stadt;0;0;1;4;Zusammenstoß zwischen Fahrzeug und Fußgänger;Einmündung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;;;sonstiges Hindernis;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;TRUE;FALSE;;;;0;2;;2;;;0
12205;BWPV220002002934;2022-11-07T08:10:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;Einmündung;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12206;BWPV220002004191;2022-11-13T18:22:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12207;BWPV220002004351;2022-11-04T09:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
12208;BWPV220002004609;2022-11-14T07:15:00Z;;;Karlsruhe, Stadt;0;150;;2;Unfall anderer Art;Kurve;Fußgängerfurt;;;;;;;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12209;BWPV220002005005;2022-11-14T08:40:00Z;;;Karlsruhe, Stadt;0;0;0;2;Unfall anderer Art;;;;;;sonstiges Hindernis;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12210;BWPV220002005243;2022-11-14T10:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12211;BWPV220002005521;2022-10-31T16:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12212;BWPV220002005646;2022-11-14T17:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12213;BWPV220002005720;2022-11-15T13:30:00Z;;;Karlsruhe, Stadt;0;0;0;2;Unfall anderer Art;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12214;BWPV220002005813;2022-11-05T08:28:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12215;BWPV220002006057;2022-07-09T22:52:00Z;;;Karlsruhe, Stadt;1;0;0;1;;;;;;;;Unfall mit Schwerverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
12216;BWPV220002006585;2022-11-11T15:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12217;BWPV220002006595;2022-11-15T17:25:00Z;;;Karlsruhe, Stadt;0;0;2;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
12218;BWPV220002006880;2022-11-15T14:00:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12219;BWPV220002007223;2022-11-15T21:00:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12220;BWPV220002007568;2022-11-10T14:00:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
12221;BWPV220002007657;2022-11-16T14:40:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Fußgängerfurt;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12222;BWPV220002008125;2022-11-17T06:55:00Z;;;Karlsruhe, Stadt;0;0;2;3;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;TRUE;TRUE;;;;1;2;;0;;;0
12223;BWPV220002008325;2022-11-07T14:35:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12224;BWPV220002008380;2022-11-16T10:11:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12225;BWPV220002008688;2022-11-18T11:05:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12226;BWPV220002009548;2022-11-19T10:50:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Einmündung;Schienengleicher Wegübergang;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
12227;BWPV220002010329;2022-11-09T12:59:00Z;;;Karlsruhe, Stadt;0;0;0;2;Unfall anderer Art;;;;;;sonstiges Hindernis;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12228;BWPV220002010816;2022-11-07T14:40:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;;;;;TRUE;TRUE;;;;1;1;;0;;;0
12229;BWPV220002010869;2022-11-09T18:34:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Schwerverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12230;BWPV220002011017;2022-11-11T05:55:00Z;;;Karlsruhe, Stadt;0;0;0;3;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;2;;;0
12231;BWPV220002011101;2022-11-10T14:45:00Z;;;Karlsruhe, Stadt;0;0;0;2;Aufprall auf Fahrbahnhindernis;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;0;;;1
12232;BWPV220002011339;2022-11-21T09:00:00Z;;;Karlsruhe, Stadt;0;0;0;2;Unfall anderer Art;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12233;BWPV220002012113;2022-11-06T11:04:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12234;BWPV220002012117;2022-11-22T12:48:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12235;BWPV220002012779;2022-11-12T17:30:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12236;BWPV220002012814;2022-11-23T06:10:00Z;;;Karlsruhe, Stadt;0;0;0;2;Unfall anderer Art;Einmündung;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12237;BWPV220002013158;2022-11-23T06:45:00Z;;;Karlsruhe, Stadt;0;0;0;2;Unfall anderer Art;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12238;BWPV220002013216;2022-11-23T16:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;Schienengleicher Wegübergang;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;1
12239;BWPV220002013261;2022-11-23T06:15:00Z;;;Karlsruhe, Stadt;0;0;0;3;Abkommen von Fahrbahn nach rechts;Einmündung;;;;;sonstiges Hindernis;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;2;;1;;;0
12240;BWPV220002013323;2022-11-22T14:35:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12241;BWPV220002013517;2022-11-22T15:38:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12242;BWPV220002013875;2022-11-16T11:30:00Z;;;Karlsruhe, Stadt;0;0;1;3;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;2;;;0
12243;BWPV220002014073;2022-11-19T12:30:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12244;BWPV220002014078;2022-11-21T16:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreisverkehr;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12245;BWPV220002014177;2022-11-10T15:40:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12246;BWPV220002014936;2022-11-17T15:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;TRUE;TRUE;;;;1;1;;0;;;0
12247;BWPV220002015177;2022-11-17T10:05:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12248;BWPV220002015573;2022-11-25T09:05:00Z;;;Karlsruhe, Stadt;0;0;0;2;Unfall anderer Art;;;;;;sonstiges Hindernis;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12249;BWPV220002015618;2022-11-24T18:20:00Z;;;Karlsruhe, Stadt;0;0;0;2;Unfall anderer Art;Einmündung;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12250;BWPV220002016710;2022-11-23T08:55:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12251;BWPV220002017357;2022-11-21T16:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12252;BWPV220002017448;2022-11-17T15:40:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12253;BWPV220002017596;2022-11-23T06:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12254;BWPV220002017914;2022-11-17T16:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12255;BWPV220002017960;2022-11-17T12:00:00Z;;;Karlsruhe, Stadt;0;0;0;2;Unfall anderer Art;;Arbeitsstelle;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
12256;BWPV220002018091;2022-11-08T15:38:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12257;BWPV220002018363;2022-11-23T15:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12258;BWPV220002018371;2022-11-28T10:45:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12259;BWPV220002018432;2022-11-25T12:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12260;BWPV220002018467;2022-11-22T16:35:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
12261;BWPV220002018685;2022-11-29T15:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;"Haltestelle; Schienengleicher Wegübergang";;;;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;;;;;TRUE;FALSE;;;;0;1;;0;;;1
12262;BWPV220002018865;2022-11-29T20:10:00Z;;;Karlsruhe, Stadt;0;0;0;2;Abkommen von Fahrbahn nach links;;;;;;sonstiges Hindernis;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Fahrunfall;Andere Einflüsse, z. B. Laub/Lehm;;;;TRUE;FALSE;;;;0;1;;1;;;0
